title,review,rating,date,developerResponse
양심이 있습니까,"200만원 넣고 이주만에 -18만원이라뇨
182만원라도 건지자 마음으로 해지신청하는데
예상환매대금이 172만원이요? 2주만에 30만원 가까이 때이고 갑니다",1,2021-03-08 14:22:44,"안녕하세요,  tete7116 고객님 :)  단기간의 투자가 손실로 이어져 속상하신듯 하네요. 파운트 서비스는 어떤 시장하락에도 꾸준히 우상향을 할 수 있는 서비스는 아니지만, 1년 이상 중장기로 운용 중인 고객의 경우 투자성향과 무관하게 95% 이상 수익을 유지하는 안정적인 성과를 보이고 있습니다. 또한 일반적인 주식과는 다르게 파운트에서 제공해드리는 상품은 매매기간이 소요되기 때문에 리뷰를 남겨주신 시점을 기준으로 환매되지 않은 종목이 있었을 것으로 예상되네요. (펀드:영업일 기준9일, ETF 3~5영업일 소요) 보다 상세한 안내가 필요하신 경우 카카오톡(http://pf.kakao.com/_xcixfWC/chat)으로 연락해주세요. 더 좋은 운용전략과 서비스를 만들어가기 위해 노력하겠습니다!"
어이없는 환매대금,50만원 펀드 넣어놨다가 2주만에 뺄려고 봤더니 예상환매대금 46만원 ㅋㅋ 수수료가 얼만지더 모르고 이렇게 당해버리나,1,2020-11-01 02:27:50,"안녕하세요, minshin2416님:)
예상환매대금에는 투자되지 않은 유동성 자산은 포함되어 있지 않은 점 이용에 참고하여주세요. (전체금액중 ETF는 3%가량, 펀드는 5% 가량이 예수금으로 투자되지 않는 유동성 자산 입니다.) 또한 파운트에서는 수익이 났을 경우에만 수익중 15%를 성과보수로 수취하고 있습니다. 다른 궁금한 점이나 자세한 상담이 필요하실 경우 카카오톡(https://fount.pub/talk)으로 연락해주세요!"
ㅋㅋㅋㅋ펀드해지 원금에서 50프로떼먹네ㅋㅋㅋㅋㅋ,"장난 하는거도 아니고
리뷰보다가 반응 안좋길래 갈아탈라고 신청할라니까 ㅋㅋㅋㅋ 어이가없어서 웃음이나오네",1,2021-04-05 08:25:42,"안녕하세요, 가엊 고객님 :)
환매대금과 예수금을 잘못보셔서 오해를 하신 것 같네요. 파운트는 수익이 없으면 수수료가 발생하지 않고 만일 수익이 나지 않은 상태에서 해지를 하신다면 현재 화면에 보이는 평가액을 기준으로 해지가 이루어지게 됩니다. 
환매대금/예수금에 대한 상세한 설명이 필요하신 경우 파운트 1:1 문의(https://fount.pub/talk)로 연락 해 주세요~!!"
App 작동 불량,"아이폰에서 앱이 먹통입니다.
몇번이고 지웠다 다시 설치했는데.

그냥 존버 하라는 의미인가요?",1,2020-07-29 14:31:36,"안녕하세요, 술탄킴 님

앱에 오류가 있어 불편을 겪고 계시는군요.
파운트 카카오톡 채널(http://pf.kakao.com/_xcixfWC/chat) 로 연락을 주시면 빠르게 해결을 도와드리고 있습니다. 댓글을 보시면 꼭 카카오톡으로 연락을 부탁드립니다!"
페이스 아이디와 비밀번호를 처도 로그인이 안됩니다.,업데이트를 다했는데도 로그인이 안되는데 이건 큰 문제라고 생각합니다. 빠른 조치 바랍니다.,1,2020-03-20 02:39:16,"안녕하세요, ㅑㅓㅓ랴ㅡㅏ 고객님

접속에 오류가 발생한 점 정말 죄송합니다.

iOS 리뷰 상에서는 고객님의 상세한 정보 확인이 어려워, 카카오톡을 (http://pf.kakao.com/_xcixfWC/chat) 통해 문의 주시면, 빠르고 친절하게 해결해 드리도록 하겠습니다! iOS 에서 리뷰 확인 오류가 있어서 문의를 늦게 확인한 점 죄송합니다."
공격형,공격형 펀드 가입했는데 4일만에 수익저조해서 환매 했더니 환매기준가 -7% 손해 보고 빠졌습니다. 믿지마세요,1,2021-02-18 23:02:18,"안녕하세요, 야나나므두느 고객님 :)
아마도 환매대금을 확인하시는 과정에서 오해가 있으셨던 것 같습니다!!

펀드 포트폴리오에는 5~6% 정도의 현금자산이 포함되어 있고, 이 자산은 매수에 사용된 자금이 아니기 때문에 환매대금에 포함되지 않습니다 ㅎ

물론, 최근 시장변동으로 공격형 펀드를 선택하셨다면 1~2% 정도의 흔들림이 있었을 수는 있으나 말씀하신 것과 같은 수준의 단기변동성을 갖지 않습니다.
이미 해지를 하셨지만, 카카오톡(http://pf.kakao.com/_xcixfWC/chat)으로 연락을 주시면 정확한 금액조회를 도와드리겠습니다 :)

감사합니다!"
별한개도 아까움 dog 쓰레기앱,"가입은 쉽고, 해지는 me친 전나어려움

바로 손절이다",1,2021-04-26 04:47:57,"안녕하세요, jeffqiudh 고객님 :) 해지과정 중 불편을 겪으셨군요. 어려운 부분과 개선 요청 사항은 앱 내 1:1 문의하기를 통해 연락주시면 쉽게 안내드림과 동시에 최대한 개선할 수 있도록 하겠습니다. 인출의 불편함은 내부에서도 충분히 인지하고 있어 차후에는 오픈뱅킹을 활용해 더 쉽고 간편한 입출금 기능을 마련할 예정이니 이용에 참고해주세요."
신분증 인식이 안되요,한... 50번은 사진찍은거 같은데 다 인식이 안되요. 시작도 못하는 상황... 저만 이런거요;;,1,2020-09-05 04:22:40,"안녕하세요, 안톤 고객님 :)

신분증 인식에 계속 실패하고 계시다니 답답한 마음이 충분히 공감이 됩니다.
신분증 인식시스템은 행정안전부에서 제공하는 모듈을 통해 신한금융투자에서 지원을 하다보니 저희가 직접 처리가 어렵습니다.

다만, 저희가 직접 인식테스트를 진행하면서 팁이 될 수 있는 부분을 공유드립니다.
1) 다른 신분증 사용 (운전면허, 주민등록증)
2) 빛을 완전히 등지고 검은 배경위에 놓고 찍기
3) 카메라 렌즈를 깨끗하게 닦고 촬영하기

위 방법으로 다시 한번 시도를 해봐주시면 아마 정상적으로 단계를 넘어가실 수 있을 것이라 생각됩니다!"
어이가 없네,"수익률 안나와서 해지신청하고, 매도되는 거 보고 내가 주식사서 수익냈더만 그걸 왜 당신네들이 자문수수료로 가져가세요 ? ㅋㅋㅋㅋㅋㅋㅋㅋ
해지는 갑자기 취소되어 있고 ? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 뭐하시는 거에요?? ㅋㅋㅋ",1,2021-07-03 03:57:50,"안녕하세요, 고객님 :) 이용에 불편을 드려 죄송합니다. 리뷰에 남겨주신 내용만으로는 상세 내용 확인이 어렵다보니 카카오톡 고객센터(앱 내 '1:1 문의하기')로 연락해주시면 파운트에서 잘못 수취된 금액이 있다면 고객님의 계좌로 다시 보내드리고 적절한 절차를 진행하도록 하겠습니다. "
로그인이 안되는 이유는 머죠,"얼굴인식도 안되고 비밀번호도 안되고
로그인 자체가 안되서 못들어 가고 있어요
빠른 답변 부탁드려요",1,2020-03-15 17:33:05,"안녕하세요, 하나하나 안되요 고객님.

안녕하세요, tlvkd고객님.

iOS 리뷰 상에서는 고객님의 상세한 정보 확인이 어려워, 카카오톡을 (http://pf.kakao.com/_xcixfWC/chat) 통해 문의 주시면, 빠르고 친절하게 해결해 드리도록 하겠습니다! iOS 에서 리뷰 확인 오류가 있어서 문의를 늦게 확인한 점 죄송합니다."
투자 한달만에 -9%,"펀드 마이너스 나서 걍 
안되겠다 싶어서 손절합니다 
마이너스 5프로대면 버티겟는대 앞으로 10프로 이하로 떨어질것 같아서요 ㅎㅎ.....
그리고 해지하고서 신한알파를 까네 마네, 깔고나서 계좌를 인증해라, opt카드를 받아라,신분증인증을 받아라 등등 엄청 짜증나거든요? 
해지신청을 4/25에했는대 일부만 환불되어있고 
아직까지도 나머지 펀드는 환불 전이에요 
이건 시장에 내다 파는 시간이 있으니 이해하겠는대요 무슨 절차가 이따위인지 모르겠어요 ... 
마이너스 난것도 열받는대 해지하고 돈 찾으러 이리저리 찾으러 다니는거랑 계속 인증하라는거랑 
진짜 기분 더 엿같아져서 리뷰까지 써요",1,2022-05-01 04:33:33,"안녕하세요, 어너저너 ㅠ뉴조ㅗㅈ너 고객님 :) 만족스러운 이용 경험을 드리지 못해 죄송합니다. 계약해지시 파운트와의 계약이 종료되고 파운트를 통해 개설해주셨던 파운트 전용 투자계좌는 일반 증권사 계좌로 전환되고 있습니다. 그렇다보니 계약해지 후에는 말씀해주신 것처럼 증권앱을 사용해주셔야하는 부분이 있습니다. 고객님의 안전한 투자를 위한 장치이니 너른 양해를 구합니다. 펀드상품의 경우 증권사, 운용사, 수탁회사 등 여러기관을 거쳐 자금이 관리되는 만큼 매매기간이 다소 소요되는 특성이 있습니다. 해지를 신청하신 날로부터 최대 9영업일이 지나면 투자자금이 예수금으로 전환되어 인출이 가능해지는 점 이용에 참고해주세요."
별로,"3개월 눈 딱 감고 지켜봤다.
-9% 초공격적 투자도 아니었다.
고객 응대 0점.",1,2021-05-12 08:29:51,"안녕하세요, 침묵의하모니 고객님 :) 수익률과 응대에 대해 만족스럽지 못한 경험을 하셨군요.
다만 파운트에서 제공해드리는 포트폴리오의 특징을 설명해드리면 단기에 특정한 요인으로 수익을 내는 것이 아니라, 다양한 요인으로 인해 변화하는 시장 사이클이 반복될수록 포트폴리오의 성과가 좋아질 수 있게 구성이 되어 있습니다. 모든 포트폴리오는 권장되는 투자운용기간에 따라 그에 맞는 변동성을 가지고 성과를 추구해 나가도록 운용하고 있으며, 최소 1년 이상의 투자기간을 확보해주시는 것을 권장해드리고 있습니다. 국채금리로 인해 수익의 변동성이 크게 발생된 시기인 만큼 보다 상세한 상담이나 설명이 필요하신 경우에는 앱 내 1:1 문의하기를 통해 연락주시면 친절하게 답변드리도록 하겠습니다.
"
인증번호가안와요...,회원가입하려고 하는데 아이폰으로 인증번호가 안오네요...,1,2021-01-25 05:03:22,"안녕하세요, 뭅스터 고객님 :) 리뷰상에 남겨주신 내용만으로는 정확한 확인이 어렵습니다 ㅠ 카카오톡(http://pf.kakao.com/_xcixfWC/chat)으로 상세 내용을 남겨주시면 확인 후 답변 드리도록 하겠습니다!"
로그인이 안됩니다,"아이폰 유저인데요
파운트 앱 실행 시 얼굴 인식하는걸로도 로그인이 안되고 비밀번호로도 로그인이 안됩니다",1,2020-03-30 12:11:32,"안녕하세요, 흑인악 고객님

접속에 오류가 발생한 점 정말 죄송합니다.

iOS 리뷰 상에서는 고객님의 상세한 정보 확인이 어려워, 카카오톡을 (http://pf.kakao.com/_xcixfWC/chat) 통해 문의 주시면, 빠르고 친절하게 해결해 드리도록 하겠습니다! iOS 에서 리뷰 확인 오류가 있어서 문의를 늦게 확인한 점 죄송합니다."
시간이 오래걸리고 결국 이것저것 떼면 별로 안남음,해지후 출금 가능까지 시간이 오래걸리고 해지하면 이것저것 떼고 오히려 마이너스..,1,2020-12-02 04:26:58,"안녕하세요, 고릴라1230 고객님 :) 환매기간이 오래걸린다는 말씀을 보아, 펀드상품을 해지해주신 듯 하네요. 펀드 거래에 필요한 기간은 저희 서비스와 상관없이 국내 모든 증권사가 동일하게 가지는 시간으로 금융감독원의 절차에 따라 진행되는 부분인 점 이용에 참고를 부탁드립니다. 리뷰상으로는 어느정도의 투자기간을 두고 진행하셨는지 알 수 없지만 시장보다 낙폭을 줄이고, 수익은 시장을 따라가게 하여 장기적으로 성장해가는 전략인 만큼, 1년 이상의 투자를 권장해드리고 있습니다. 또한 대부분 환매수수료가 없는 종목으로 구성하고 있으며 수익이 없는 경우에는 성과보수를 수취하고 있지 않습니다.다소 부당하게 느껴지셨거나 다른 문의사항이 있으신 경우 카카오톡(https://fount.pub/talk)으로 연락주시길 바랍니다!"
투자권유 안받고싶은데,처음 시작시 투자권유 미희망하면 아예 시작이 안되네요 당황~,1,2022-01-17 01:25:32,"안녕하세요, qwlkas 고객님 :) 투자자 확인사항의 투자권유 희망여부는 투자성향분석 및 포트폴리오 제공을 위하여 고객님의 정보 제공에 대한 동의를 받는 것으로, 동의를 하지 않으면 투자성향분석 후에 고객님의 투자성향에 맞는 포트폴리오를 제공함에 어려움이 있어 필수적으로 동의를 받고 있습니다. 이용에 참고해주세요. 적절한 포트폴리오를 제공할 수 있도록 동의 후 진행을 부탁드립니다."
불편함....,회원탈퇴 등 기본적인 서비스도 없는 아주 불편한 앱이다....노답,1,2020-11-25 08:53:15,"안녕하세요, Livia Yi 고객님 :) 계약을 보유하고 있을 경우 탈퇴시 이슈가 발생할 우려가 있어 현재는 고객센터로 연락을 주시면 탈퇴 진행을 수기로 도와드리고 있습니다. 추후에는 앱 내에서도 직접 탈퇴가 가능하도록 서비스가 개편될 예정입니다! 이용에 참고를 부탁드리며 다른 개선 요청 의견이나 문의사항은 카카오톡(https://fount.pub/talk)으로 말씀해주시면 최대한 빠르게 답변 드리도록 하겠습니다."
쓰지마세요,어이없네 해지를 개인적으로 카톡문의하기로 해야 한다고?,1,2020-06-17 21:35:17,"안녕하세요, 고객님.

자문계약의 해지의 경우 앱 내에서도 직접 가능하십니다.
다만, 회원 탈퇴의 경우 계문계약이 완전히 해지되지 않으면 처리가 되지 않다보니 카카오톡을 통해서 정확히 안내를 드리고 있습니다."
내가 눈감고 랜덤으로 넣은거보다 수익 안 남,왜 하는지 모르겠음,1,2021-08-18 00:29:10,"안녕하세요, 쥰june 고객님 :) 파운트에서 제공해드리는 포트폴리오는 단기에 특정한 요인으로 수익을 내는 것이 아니라, 다양한 요인으로 인해 변화하는 시장 사이클이 반복될수록 포트폴리오의 성과가 좋아질 수 있게 구성이 되어 있습니다. 권장되는 투자운용기간에 따라 그에 맞는 변동성을 가지고 성과를 추구해 나가도록 운용하고 있는 만큼 성향에 맞는 투자기간을 확보해주시면 감사하겠습니다. 보다 상세한 투자 상담을 원하시는 경우 카카오톡 고객센터(앱 내 '1:1 문의하기')로 연락해주세요."
시작이 안되네요...?,휴대폰 인증단계에서 넘어가질 안습니다ㅠㅠ,1,2020-10-21 04:11:08,"안녕하세요, ㅎㅎㅎㄷㄷ님 :)
리뷰에 남겨주신 말씀만으로는 상황파악이 어려워 카카오톡 (https://fount.pub/talk) 으로 증상과 함께 진행이 잘 되지 않는 부분에 대한 화면을 캡쳐하여 보내주시면 처리를 도와드리겠습니다! 혹시 증상이 잘 해결되었다면 별점 상향을 조심스레 부탁드립니다."
앱이 안들어가져요,로그인도 안되고 에러만 떠요,1,2021-10-20 15:24:43,"안녕하세요, jwowkdbdia 고객님 :) 이용에 불편을 드려 죄송합니다. 파운트 서비스에 사용되는 업체 네트워크 장애로 인해 파운트 앱 사용이 어려운 이슈가 발생되었습니다. 21일 새벽 3시 30분에 복구가 완료되었으며 파운트 앱을 완전히 종료한 뒤 재접속 하시면 정상적으로 이용이 가능하십니다. 보다 편리한 서비스 제공을 위해 늘 신경쓰겠습니다. 문의사항 또는 도움이 필요한 상황이 생길 때에는 언제든 카카오톡(https://fount.pub/talk) 고객센터로 연락주시길 바랍니다!"
업데이트 후 접속안됨,아이폰x ios 12.3.1버전인데 업데이트 후 접속이 안돼요,1,2019-05-28 04:28:51,고객님 불편을 드려 죄송합니다. 지적해주신 사항들을 보완한 안정화 버전을 배포했으니 앱 업데이트 부탁드립니다. 카카오톡 상담하기 https://pf.kakao.com/_xcixfWC 를 통해서 불편하신 사항에 대해 안내받으실 수 있습니다. 최선을 다하는 파운트가 되겠습니다!
오류수정,앱을 켜고 실행하면 항상 먹통이에요. 껐다가 다시 켜야 실행되구요. 항상이요.,1,2020-09-07 01:19:23,"안녕하세요, 도ㅁ 님 :)

현재 말씀하신 오류를 인지하고 이를 해결하기 위해 업데이트를 준비 중에 있습니다.

빠르게 다음 업데이트를 준비하여 불편한 부분을 해소해 드리겠습니다!

그 외에 문제가 있다면, 카카오톡 (https://fount.pub/talk) 문의로 연락주시면 재빠르게 해결해드리겠습니다 :)"
펀드,10일 지났는데 출금이 안되네요 제발,1,2021-01-31 01:35:22,"안녕하세요, 전___상 고객님 :) 남겨주신 내용만으로는 정확한 파악이 어렵습니다. 카카오톡(http://pf.kakao.com/_xcixfWC/chat)으로 연락주시면 확인 후 답변드리도록 하겠습니다! 또한 연금의 경우 별도로 환매신청을 진행해주셔야 하며 장시간 이전이나 이후에 해지를 진행하는 경우 증권사측으로 환매신호가 정상적으로 넘어가지 않아 매도가 진행되지 않을 수 있습니다. 이용에 참고해주세요."
일주일만에 2프로 수익얻는중,신한거치는 입출금 말고는 만족스런 시스템,1,2020-12-17 06:33:47,"안녕하세요, 별명그거뭐 고객님 :) 아무래도 신한금융투자의 계좌를 활용하고 있다보니 인출에 다소 복잡하게 느끼는 고객분들이 많은 것을 체감하고 있습니다. 내년 상반기즈음에는 보다 편리하게 이용이 가능하시도록 파운트 앱을 통한 출금이 가능하게 개편될 예정이니 이용에 참고해주시고 다른 개선 원하는 부분과 문의사항이 있으시면 카카오톡(http://pf.kakao.com/_xcixfWC/chat)으로 남겨주세요! 보다 나은 서비스를 제공하기위해 노력하겠습니다!"
성격 급하시면 절대 하지마세요,"100원 500원 오르는거 물론 손 놓고 있다가 수입 확인만 하면 되서 좋다쳐도

그냥 해지하려니까 앱에서 해지는 되도 돈 찾으려면 신한금융투자앱이나 피시로 가서 다시 이체해야함
이체도 바로 안됨 기간 걸림 

성격 급한 사람은 이거하다
뒤질듯",1,2021-04-28 03:34:35,"안녕하세요, 수정좀해라 고객님 :) 자산을 안전하게 운용하기 위해 증권사계좌를 통해 자문/일임 서비스를 제공해드리기 때문에, 출금 시에는 증권사 앱을 통해 인출을 진행해주셔야합니다. 말씀주신 것처럼 파운트에서 제공해드리는 투자상품은 일정기간에 거쳐 매매가 이루어지기 때문에 보다 탄력적인 운용을 원하시는 경우 매매기간이 비교적 짧은 ETF를 권장해드립니다. 그 외 문의사항은 앱 내 1:1 문의하기를 통해 질문을 남겨주세요!"
"업뎃 이후로 검정벽돌화면인데,,","다들 그런가요,,?",1,2019-05-23 15:07:05,"고객님 불편을 드려 죄송합니다. 지적하신 사항을 보완한 안정화 버전을 배포했습니다. 앱 업데이트 부탁드리고, 앞으로 고객님이 쓰시기 편리한 앱이 되도록 최선을 다하겠습니다!"
이건 쓰레기,모르고 시도하면 눈알도 파먹을 쓰레기. 잘 알고 시도하세요. 최악임.,1,2020-12-16 04:55:38,"안녕하세요, isak1123 고객님 :) 이용중 다소 불편한 사항이 발생하신 모양이네요. 불편사항 또는 개선했으면 좋겠는 점을 카카오톡(http://pf.kakao.com/_xcixfWC/chat)으로 남겨주시면 각 담당자에게 전달해 편리한 앱 서비스 이용이 가능하도록 개선하겠습니다!"
초보가 할게아님,"믿고 맡기고 투자까진 좋은데
그후에 해지하는게 일이 더복잡하네요
신한자산운용사로 다전화해보라 그러고
그거아세요? 신한자산운용사는 전화도 안받아요
파운트 믿고 투자한거 후회합니다 ~
두번다신 어플 쓸일없겟어요 ㅎㅎ 
파운트 상담사님은 친절하셧어요!",1,2021-03-11 02:08:01,"안녕하세요, 여기오떰 고객님 :) 해지과정중 불편을 겪으셨군요. 신한금융투자와 연락이 닿지 않아 힘드셨군요. 연금을 제외하고는 파운트에서 환매신청까지 보내드리고 있으나 이후 출금과정은 증권사를 통해 이루어지고 있습니다. 이 부분에 대해서는 파운트 내부적으로도 사용자의 입장에서 번거롭다는 부분을 충분히 인지하고 있기에 오픈뱅킹을 활용한 편리한 입출금서비스를 도입할 예정인데요, 다만 개발과 이슈파악이 이루어져야하다보니 시간적으로 다소 소요될 수 있는 점 양해를 부탁드립니다. 차후에 파운트를 다시 이용하게 되신다면 믿고 이용할 수 있는 서비스로 찾아뵐 수 있게 노력하겠습니다!"
저는 진짜 비추입니다,"한번 넣고 취소하는대만 

3-10일걸리고 

또 이돈을 바로 뺄수 있는게 아니라

결제일 까지 기다려야되서 지금 10일 넘게 돈 못빼고있습니다

참고하고 투자하세요

저는 개인적으로 최악입니다",1,2020-12-23 14:07:53,"안녕하세요, 에휴낙였네 고객님 :) 펀드거래에 필요한 기간은 저희 서비스와 상관없이 국내 모든 증권사가 동일하게 가지는 시간으로 펀드의 특성 중에 하나입니다. 증권사/운용사/수탁회사/예결원을 거쳐 자금이 관리되고 있어 다소 오래 소요되는 편인데요, 또한 해외주식의 경우 해외운용사를 거쳐 처리되다보니 시차발생 등으로 일반적인 주식이나 ETF매매에 비해 시간이 오래 걸릴 수 있습니다.궁금한 사항이 있거나 도움이 필요하시다면 카카오톡(http://pf.kakao.com/_xcixfWC/chat)으로 연락해주세요!"
ㅎㅎ,다 5점이면 좀 의심해봐야 하는 거 아님?,1,2021-01-11 11:44:55,"안녕하세요, 잭슨 2342 고객님 :) 간혹 저희도 놀랄정도로 좋은 평가를 남겨주시는 고객님들이 많다보니 고객님께서 느끼시기에 의심이 들게 된 것 같습니다. 파운트를 사용하시면서 불편한점/궁금한 점이 있을 경우 카카오톡(https://fount.pub/talk) 채널로 연락주시면 만족스럽고 신뢰할 수 있는 서비스를 제공할 수 있게 노력하겠습니다!"
요즘 같이 코스피지수 좋은데 100만원이 90만원이 되는 마법을 보여주고 있다,"요즘 같이 코스피지수 좋은데 100만원이 90만원이 되는 마법을 보여주고 있다.

10일째 되는 날인데도

계속 마이너스 수익률이면 어떻하냐?ㅋㅋㅋ

쓰레기 같은 ai😭😭😭",1,2020-11-20 09:52:54,"안녕하세요, 코코아378 고객님 :)
파운트는 중장기에 특화된 포트폴리오를 운용하고 있는만큼 단기간에는 시장상황 등에 따라 손실이 발생할 수 있습니다.

다만, 1년 이상 펀드투자를 유지한 고객의 100%가 수익이 날 정도로 장기에서는 안정적인 성과를 만들고 있으며, 최근 3개월 이내 투자고객 중 가장 손실폭이 큰 고객도 -2% 정도로 변동성 또한 낮게 유지를 해가고 있습니다!!

말씀해주신 것과 같이 수익률이 -10% 수준인 고객은 확인이 되지 않아 자세한 답변을 드리지 못하는 점 양해 부탁드리며, 카카오톡(https://fount.pub/talk)으로 연락을 주시면 포트폴리오 상태 등에 대해 자세히 설명드리겠습니다!

감사합니다."
이거 별로에요 ㅋㅋㅋ,핀트가 더 좋습니다 핀트하세요,1,2020-06-03 00:09:07,"안녕하세요, 고객님 :)

타사의 로보어드바이저 또한 대중의 자산관리를 돕는 좋은 솔루션인 것은 맞으나,
테스트베드 공시된 수익률, 운용자산 규모 등 서비스의 신뢰를 위한 부분들에서
파운트는 가장 앞서고 있는 로보어드바이저라는 것을 참고해주세요 :)"
아이패드에서 작동이,안됨,1,2021-04-25 17:47:49,"안녕하세요, 재미있는물리물리 고객님 :) 죄송하게도 저희가 아이패드를 정식 서비스 기기로 분류하고 있지 않다보니 앱 버전에 따라서 아이패드는 사용이 안될 수 있습니다. 추후 더 많은 기기를 지원할 수 있도록 범위를 확대 해 나가도록 하겠습니다."
잠금해제하면 튕기는 현상,"간편번호로 잠금해제 하면
창 닫고 튕기네요
번호가 틀린거도 아닌데
로그인 지체가 안됩니다🐬🐳🐬
아이폰11
13.3.1입니다",1,2020-03-08 04:30:10,"안녕하세요, 고객님.

고객님의 상세한 정보 확인이 어려워, 카카오톡을 (http://pf.kakao.com/_xcixfWC/chat) 통해 문의 주시면, 빠르고 친절하게 해결해 드리도록 하겠습니다!

iOS 에서 리뷰 확인 오류가 있어서 문의를 늦게 확인한 점 죄송합니다."
가입했다가 돈만 떼먹히고 탈퇴합니다,ㅇㅇ,1,2021-03-05 12:09:47,"안녕하세요, ㅌㄴㅇ222 고객님 :) 수익률이 아쉬웠거나 환매대금에 대한 오해가 있어보이네요. 수익이 발생하지 않은 경우에는 파운트에서는 일절 성과보수를 받는 부분이 없으며 보통 많이 오인하시는 환매대금의 경우 일정 기간을 거쳐 매도 후 출금이 가능한 금액인 점 이용에 참고를 부탁드립니다. 또한 1년 이상 운용 중인 고객의 경우 투자성향과 무관하게 95% 이상 수익을 유지하고 있습니다. 단기간으로는 고수익을 얻기는 힘든 서비스이지만 차후 다시 서비스를 이용하게 되신다면 믿고 투자를 진행하실 수 있는 서비스를 만들겠습니다! 앱 사용 관련 문의사항은 카카오톡(http://pf.kakao.com/_xcixfWC/chat)으로 알려주세요."
스팸 소굴,가입후 스팸 폭풍입니다. 역시나.,1,2019-07-27 09:04:06,"고객님 불편을 드려 죄송합니다. 뉴스레터가 발송된 것으로 보이는데, 수신을 원하지 않으시면 카카오톡 상담하기(https://pf.kakao.com/_xcixfWC)로 문의주시면 자세한 안내 도와드리겠습니다."
내국인만 위한 APP,실망이다,1,2021-01-17 03:53:21,"안녕하세요, 김달봉1 고객님 :) 파운트 앱을 이용하시면서 불편한 부분이 있으셨나요? 불편사항 또는 개선되었으면 하는 점이 있으시다면 카카오톡(http://pf.kakao.com/_xcixfWC/chat)으로 남겨주세요. 확인 후 최대한 반영해 보다 편리한 서비스 제공에 힘쓰겠습니다."
진행하다 나오는 오류,K,1,2020-08-04 06:29:35,"안녕하세요, 고객님 :)
리뷰상에서는 정확한 오류 파악이 어렵다보니 카카오톡(http://pf.kakao.com/_xcixfWC/chat) 으로 연락 주시면 빠르게 문제사항을 해결해드리겠습니다!"
어렵,너무 어렵고 불편해요,1,2020-02-06 12:17:08,
다신 안 씀,ㅇ,1,2022-05-18 01:16:59,"안녕하세요, 행운의개복치 고객님 :) 만족스러운 앱 이용경험을 드리지 못해 죄송합니다. 개선 요청 사안이 있는 경우 고객센터나 리뷰를 통해 의견을 남겨주세요. 보다 발전하는 파운트가 되겠습니다. 파운트를 통해서가 아니더라도 고객님께서 원하시는 목표와 성과를 달성하시길 기원합니다."
개짜증,돈넣는건 개쉬운데 빼는건 까다로움 게다가 수익? 그냥 복불복임 운빨ㅈ망겜이나 다름없고 펀드도 유형만 고르라하지 나중에 보니까 중국쪽 주식임 내가 직접 중국 고른적도 없는데 그래서 지금? 1년 넘게 넣어놨는데 수익은 커녕 마이너스 그냥 이거 하지말고 직접 주식이나 따로 하세요 님들아,1,2022-05-14 05:06:08,"안녕하세요, kopiggyt 고객님 :) 펀드 투자와 관련하여 리뷰를 남겨주셨네요. 아쉬운 성과를 보여드리게 되어 죄송합니다. 파운트 서비스는 시장상황에 따라 종목을 선정하고 조합하여 고객님의 성향에 따라 포트폴리오를 제공해드리고 있습니다. 따라서 개별 종목을 선택하실 수는 없는 점 양해를 구합니다. 다만  중국 펀드의 경우 말씀해주신 것처럼 성과가 다소 아쉬운 상황이기 때문에 21년도 6월부터는 포트폴리오에 제외되어 투자자산에 포함하지 않고 있습니다. 파운트에서 보내드린 리밸런싱 신호를 미처 못 보신 것이 아닌가 생각되는데요, 리밸런싱을 통해 중국자산을 제외시키고 다른 종목을 편입해주실 수 있길 바랍니다."
오늘로 투자 422일째입니다,"거두절미하고 수익률 -4.22% 입니다

알아서 판단하시리라 믿습니다

넣어둔 기간이 억울해서 얼추 본전 찾으면 바로 뺄겁니다",1,2022-03-08 15:46:30,"안녕하세요, 디롱대롱 고객님 :) 만족스러운 성과를 보여드리지 못해 죄송합니다. 파운트에서는 전 세계 주식 뿐만 아니라 채권 등의 안전자산에도 투자를 하며 최대한 위험을 대비하고자 하고 있으나 지속되는 인플레이션과 함께 전쟁과 같이 전 세계 경제에 영향을 주면서 예측이 어려운 위험의 경우는 자산배분만을 통해서는 해소가 어려운 부분이 있습니다. 그렇다보니 고객님들께는 죄송하게도 투자기간 확보를 통해 시장 변동 영향을 줄여주시기를 권장드리고 있습니다. 전쟁 후에는 새롭게 변화되는 경제구조 속에서 다시 안정성을 찾고 성장해가게 됩니다. 서비스 이용에 신뢰를 드리지 못해 죄송합니다. 파운트가 아니더라도 원하는 목표를 달성하며 경제적 자유를 찾으실 수 있길 바랍니다."
