title,review,rating,date,developerResponse
돔황챠,장투를 보고간다기엔 4월말에 글로벌주 사놓고 그다음주 떨어지니 팔아버리는 뭐하는 인공지능? 이미 한달째 이득못보고있지만 더 마이너스나기전에 손절,1,2022-05-06 08:20:13,"안녕하세요. 핀트 입니다. 핀트 투자의 운용성과가 기대하신 바에 못 미쳤던 것으로 유추되어 아쉽습니다. 아이작은 전체적인 포트폴리오 관점에서 운용을 하기에 단기적으로 특정 종목만 보면 이상하게 보일 수 있는 매매를 하기도 합니다. 하지만 아이작은 여러가지 변수들을 고려하여 가장 유리한 방향으로 의사결정을 합니다. 예를 들어, 모델 포트폴리오가 바뀌었을 때도 리밸런싱을 통해 추가로 얻게 될 기대수익 대비 현재 상태에서 매매를 진행함에 따라 발생하게 되는 비용을 함께 감안하여 판단합니다. 투자는 시장 추종이 기본이기에 최근 하락 시점에 시작하셨다면 단기적으로 손실이 발생할 수도 있습니다. 대표 투자자산인 주식과 채권만 놓고 볼 때, 연초 이후 S&P500이 12%, 나스닥 지수가 20%나 하락했습니다. 시장금리에 투자하는 채권가격도 10% 하락했습니다. 핀트는 글로벌자산배분을 추구하여 주식,채권,원자재 등 고른 자산군에 분산투자하여 운용하고 있습니다. 또한 단기적인 시세차익을 목적으로 운용되지 않으며, 중장기적인 포트폴리오를 구성하여 꾸준히 수익을 쌓아나가는 것을 목표로 하고 있습니다. 손실로 인한 불안감과 걱정은 있으시겠지만 조금 더 긴 안목으로 함께해 주시기 바라겠습니다. 감사합니다."
수익률 이해불가,아무리 개인의 노력이 들어가지 않고 편하게 투자하는 앱이라지만 말이 핀테크지 수익률이 너무 저조하네요. 주식은 계속 호황인데 핀트 매니저님들이 투자에 소질이 없으신건지.. 그냥 자본끌어서 자사의 수익만 챙기시는건지.. 이해불가입니다.,1,2020-07-01 03:02:07,"안녕하세요, 핀트 고객센터입니다.먼저, 저희 서비스를 이용해주셔서 감사드립니다. 먼저, 기대하신 성과에 미치지 못한 점은 아쉽습니다. 다만, 글로벌 자산배분을 하는 핀트 투자는 단기 보다는 중장기 호흡으로 길게 바라봐 주시기를 권장드립니다항상 고객님의 자산을 소중히 여기고, 더 나은 운용 전략을 위해 힘쓰겠습니다. 이용하시는 중 문의사항 및 제안의견은 언제든지 당사 고객센터(1644-8880)로 연락주시기 바랍니다. 감사합니다. "
과연 이어플로 투자해서 돈번사람있을까,여유자금 적금 하긴 귀찮아서 넣어둔지 한달됬는데 수익률  -20퍼센트가 넘었어요 과연 더넣어둔다고 수익률이 날까요 돈 다 없어지기전에 삭제하고 뺍니다 페북과장광고 하지마세요 다음부터,1,2020-03-13 17:10:12,"안녕하세요, 핀트 고객센터입니다. 핀트 투자는 중위험 중수익의 글로벌 자산배분 포트폴리오를 구성, 운용하는데요. 대부분의 자산군이 폭락하는 상황에서 그 영향을 피할 수는 없었으나, 포트폴리오의 구성의 안정성에 집중하고 변동성을 줄이기 위해 노력하고 있습니다. 고객님의 기대에 부응하지 못해 안타깝습니다만, 시장의 특수성도 고려해 주시면 감사하겠습니다. 감사합니다."
몇일만애 제돈 70만원이 순삭됬네요,"경기흐름을 읽고 ai가 뭘 하고 있는지 자세히는 모르겠지만
이정도면 투자를 멈추고있는게 훨씬 나을것 같네요",1,2022-05-10 00:32:53,"안녕하세요, 핀트 입니다. 핀트서비스를 믿고 투자해 주셨는데 수익률이 좋지 않아 안타까운 마음입니다. 핀트 투자는 ‘글로벌 ETF 자산배분’ 전략을 중심으로, 주식/채권/원자재 등 자산군에 분산투자하게 되는데요. 이러한 전략 특성 상 해당 자산군들의 시장 흐름을 어느 정도 따를 수 밖에 없으며, 단기적인 증시 움직임 등에 영향을 받게 됩니다. 특히 최근 미국의 공격적 금리인상, 러시아 - 우크라이나 전쟁 장기화, 중국의 도시봉쇄 등 지정학적 리스크로 증시가 좋지 못해 시장 추종이 기본인 핀트의 수익률 역시 좋지 못 한데요. 하지만, 포트폴리오 구성의 안정성에 최대한 집중하며 데이터를 통해 마켓타이밍과 종목에 대한 선택과 집중을 동적으로 대응하여 시장 상황에 맞게 적절한 자산 재조정을 해 나가고자 하고 있습니다. 이에 단기 대응보다는 중장기 대응에 초점을 두고 있으며, 중장기적으로 꾸준한 수익을 쌓아나가는 것을 목표로 하고있으며 현재 AI 엔진 아이작은 시장의 상황을 객관적으로 판단하고 변동성을 최소화하며 대응하고 있습니다. 또한 변동성이 커진 만큼 특정 자산에 치우치지 않도록 밸런스 있는 포트폴리오를 유지하면서 운용될 예정으로 아이작의 판단 및 운용에 동의 되신다면 조금 더 장기적인 시각에서 지켜봐 주시길 바라겠습니다. 추가 문의나 소중한 의견 있으시면 언제든지 당사 고객센터(1644-8880)로 연락 주시기 바랍니다. 감사합니다."
"500일 투자, 잔고 750만원, 수익률 1.7%",광고보면 장기투자하라고 하는데요. 1년 반 수익률이 적금보다 못합니다. 해지시 수수료까지 반영하면 수익률이 더 낮아지겠죠. 그냥 적금이나 미국 주식 사세요.,1,2022-04-23 01:34:23,"안녕하세요, 핀트 입니다. 핀트서비스를 믿고 투자해 주셨는데 수익률이 좋지 않아 안타까운 마음입니다. 핀트 투자는 ‘글로벌 ETF 자산배분’ 전략을 중심으로, 주식/채권/원자재 등 자산군에 분산투자하게 되는데요. 이러한 전략 특성 상 해당 자산군들의 시장 흐름을 어느 정도 따를 수 밖에 없으며, 단기적인 증시 움직임 등에 영향을 받게 됩니다. 특히 최근 미국 연준의 조기 긴축 및 러시아 - 우크라이나 사태 등 지정학적 리스크로 증시가 좋지 못해 시장 추종이 기본인 핀트의 수익률 역시 좋지 못 한데요. 하지만, 포트폴리오 구성의 안정성에 최대한 집중하며 데이터를 통해 마켓타이밍과 종목에 대한 선택과 집중을 동적으로 대응하여 시장 상황에 맞게 적절한 자산 재조정을 해 나가고자 하고 있습니다. 이에 단기 대응보다는 중장기 대응에 초점을 두고 있으며, 중장기적으로 꾸준한 수익을 쌓아나가는 것을 목표로 하고있으며 현재 AI 엔진 아이작은 시장의 상황을 객관적으로 판단하고 변동성을 최소화하며 대응하고 있습니다. 또한 변동성이 커진 만큼 특정 자산에 치우치지 않도록 밸런스 있는 포트폴리오를 유지하면서 운용될 예정으로 아이작의 판단 및 운용에 동의 되신다면 조금 더 지켜봐 주시길 바라겠습니다. 추가 문의나 소중한 의견 있으시면 언제든지 당사 고객센터(1644-8880)로 연락 주시기 바랍니다. 감사합니다."
핀트 글쎄요~,"AI가 좋다고 해도...
요즘같은 시기에는 신뢰가 안가네요.
직접 투자도 해봤지만...계속 마이너스...ㅠㅠ

아쉬워요.ㅠ",1,2022-01-19 13:54:48,"안녕하세요, 핀트 입니다. 핀트서비스를 믿고 투자해 주셨는데 수익률이 좋지 않아 안타까운 마음입니다. 핀트 투자는 ‘글로벌 ETF 자산배분’ 전략을 중심으로, 주식/채권/원자재 등 자산군에 분산투자하게 되는데요. 이러한 전략 특성 상 해당 자산군들의 시장 흐름을 어느 정도 따를 수 밖에 없으며, 단기적인 증시 움직임 등에 영향을 받게 됩니다. 특히 최근 일주일 사이 주요 지수들이 큰 폭으로 하락 하였는데요. 핀트의 투자도 시장 추종이 기본이 되기에, 최근 일주일 사이 수익률이 많이 하락한 상태 입니다. 또한, 운용에 있어 단기 수익률을 추구하거나 단기 트레이딩에 치중하지는 않으며, 중장기적인 시각에서 포트폴리오를 구성함을 이해해 주시기 바랍니다. 포트폴리오의 위험 대비 수익률을 안정적으로 가져가는 글로벌 자산배분 투자는 투자 기간이 길어질수록 손실 확률도 낮아지게 됩니다. 핀트 투자는 중장기적으로 꾸준한 수익을 쌓아나가는 것을 목표로 하고 있으며, 장기 투자를 할 수록 좋은 성과를 기대할 수 있습니다. 추가적인 문의사항이나 궁금하신 점 있으실 경우 당사 고객센터(1644-8880)로 연락 주시기 바랍니다. 감사합니다."
별 한개도 아깝습니다.,"수익은 커녕 수수료만 뜯기고 해지했어요. 
해지 후 입금내역에 대해서도 상세설명도 없어서 황당하네요. 해지하면 끝인가봐요. 잘못 입금했다가 수수료만 엄청 내고 해지했어요. 제발 하지마세요.",1,2021-03-04 01:22:55,안녕하세요. 핀트 고객센터 입니다. 핀트 서비스를 믿고 투자해 주셨는데 만족스러운 성과를 드리지 못 한 것 같아 안타까운데요. 핀트의 경우 운용성과와 연동한 성과수수료로 수익금이 발생한 경우만 성과수수료가 부과되며 수익이 없을 경우 수수료는 부과되지 않으니 오해 없으시길 바라겠습니다. 혹시 추가 문의사항이 있을실 경우 당사 고객센터(1644-8880)로 연락 주시기 바랍니다. 감사합니다.
언제쯤...?,"핀트 투자 4주째 큰 마이너스는 아니지만 항상 마이너스 찍혀있네요..
그래도 UI디자인은 깔끔하고 직관적입니다.",1,2020-12-30 14:00:36,"안녕하세요, 핀트 고객센터입니다. 핀트의 운용은 글로벌 자산배분에 집중한 중위험-중수익 특성의 투자 전략을 기반으로 하며, 전략 특성 상 단기 대응보다는 중장기적으로 꾸준한 수익을 쌓아나가는 것을 목표로 하고 있습니다. 이에 좀 더 사용하시면서 평가해 주시길 바라고요. UI 디자인에 대한 칭찬, 감사 드립니다. "
계약 해지하고싶습니다,"해지하려고 하는데 어플 로그인이 안되네요
네트워크 상태가 자꾸 불안정하다고 뜨고..
빠른 답변 부탁드리겠습니다",1,2021-02-01 04:07:08,"안녕하세요, 핀트 고객센터입니다. 우선 이용에 불편을 드려 죄송합니다. 핀트 서비스의 여러 서버 중 한 대의 네트워크 이상 이슈로 13시부터 약 30분간 일시적으로 접속이 불가하였으며, 바로 조치하여 현재는 정상적으로 접속이 가능 합니다. 이용에 불편을 드린 점 다시 한번 사과의 말씀을 드리며, 고객님의 너그러운 양해 바랍니다. 감사합니다."
비추,"20만원 투자해서 1.5만원 손해보고 손절했어요. 
여러 종목 골고루 투자 되는 줄 알았더니, 제거는 투자금이 적다고 금에만 몰빵으로 투자됐어요.. 골고루 투자하려면 투자금을 늘리라네요..그러기엔 fint에 대한 확신이 없어서 어플 삭제했어요",1,2019-12-29 05:03:24,"안녕하세요, 핀트 고객센터입니다. 투자 결과 손실이 발생하셨다니 안타깝습니다. 핀트 투자는 글로벌 자산배분을 추구하는 포트폴리오를 구성하는데요. 투자 금액과 고객님의 커스터마이징 설정(운용지시) 등에 따라 구체적인 보유 종목 및 구성이 달라질 수 있습니다. 다만, 포트폴리오 투자의 특성상 손실 확률은 장기 투자를 하실수록 점점 줄어드니 중장기 호흡으로 바라봐 주시기를 권장 드립니다. 감사합니다. "
글쎄요,"한달 운영결과 수익보다는 손실이 대부분이었음
큰 수익을 바라기보다는 신경안쓰는게 더 편하겠다고생각해서 시작했는데 굳이 손해보면서 맡길 이유가 없다고 판단되어 저는 이쯤에서 발 빼려합니다",1,2019-09-29 05:59:50,"안녕하세요, 핀트 고객센터 입니다. 손실로 해지하셨다니 저희도 아쉽습니다. 
핀트 투자는 글로벌 자산배분을 통한 안정적 수익달성을 추구하나, ""운용상품""의 특성상 시장 상황에 따라 원금 손실 가능성이 있습니다. 다만, 손실 확률은 장기 투자를 하실수록 점점 줄어드니 중장기 호흡으로 바라봐 주시기를 권장 드립니다. 저희 서비스를 떠나시더라도 ""성공투자"" 하시기를 기원하겠습니다. 감사합니다."
앱 삭제를 했는데 자동 출금 뭐세요,"갑자기 오만원 빠져나가서 보니까 핀트네요? 
어플을 삭제했는데도 출금이 왜 이뤄지나요? 
계정 탈퇴 방법 알려주세요",1,2021-02-16 00:29:11,"안녕하세요, 핀트 고객센터입니다. 핀트는 고객님과의 일임계약을 통해 최소 운용금액(20만원) 이상이 되면 운용이 진행되는데요. 어플을 삭제한다고 해서 일임계약이 해지 되지는 않으며, 고객님 남겨주신 내용으로 보아 “꾸준히 차곡차곡”투자를 신청하여 자동이체가 진행된 것으로 보입니다. 일임계약 해지는 앱 내 [전체메뉴] – [투자 일시중지/해지] 경로에서 “해지신청”을 통해 가능합니다. 운용중인 계좌의 경우 해지 신청 시 “보유자산 청산 – 결제 – 환전 - 성과수수료 정산 – 출금”의 순으로 진행되어 국내는 최대4영업일, 해외는 최대 6영업일이 소요될 수 있습니다. 참고로 해지 신청 과정에서 “직접출금”과 “인증서재발급” 선택이 나오면 “인증서재발급”으로 진행해 주셔야 연결은행 계좌로 출금 가능합니다. 혹시 추가 문의사항 있으시면 핀트 고객센터(1644-8880)로 문의하여 주시기 바랍니다. 감사합니다."
신분증 인증 안됌,"뭐 빛이 어쩌구라고 답변 주셨는데
업데이트 있길래 하고 다시해봤는데 안됩니다
남 탓 하지말고 모든 기기와 모든 환경에서 제대로 태스트하고 답변하세요",1,2020-08-11 15:53:11,"안녕하세요, Fint 고객센터입니다. 저희 핀트 서비스에 관심 갖고 이용해 주셔서 감사합니다. 
불편하시겠지만, 해당 단계를 재시도 해주시기 바랍니다. 대부분의 신분증 인증 오류는 ""빛반사""로 인해서 인데요. 최대한 비추어지는 빛을 가려주시길 권장 드립니다. 감사합니다. "
신분증 촬영이 안되네요?,"폰맹도 아니고 휴대폰 못쓰는사람 아닙니다.
가입하려고 다맞게적고 신분증 촬영 하는데 개인정보 맞게 다쓰고 사진자동으로 찍어서 봐도 다 정확하게 찍혔는데 신분증 내용이 틀리다고 나오네요 세네번하다가 짜증나서 리뷰작성합니다",1,2020-02-04 08:41:54,"안녕하세요, 핀트 고객센터입니다. 우선, 핀트 서비스 이용에 불편을 드려 죄송합니다. 신분증 촬영 후 진행이 불가하여 어려움 겪고 계신 것 같은데요. 남겨주신 내용만으로는 고객님의 이력 확인이 어려워 정확한 확인이 어려운데요. 먼저, 당사 고객센터(1644-8880)로 추가 문의 주시면 고객님의 정보 확인 후 도움 드리도록 하겠습니다. 감사합니다. "
쓰레기도 이런 쓰레기가 없다,Kb증권 비대면계좌 개설 됐다고 하는데 뭐 보안카드 보내주는 것도 없고 돈 넣을때만 굴려주는 거지 빼려고 할때는 어떻게 해야되는지 알려주지도 않고 정말 승질나게 하네요,1,2019-10-04 10:04:16,"안녕하세요. 핀트 고객센터입니다. 사용에 불편을 겪으셨다니 우선 사과 드립니다. 
입/출금은 은행 및 증권사의 기능으로써 현재 규제 이슈가 있습니다. 향후 앱 내에서 직접 입출금하실 수 있도록 개선 준비 중이며, 12월 중 규제이슈 해결이 가능해질 전망입니다. 
KB증권의 경우, 홈페이지, HTS, MTS, 지점 등을 통하여 출금이 가능하시며, 다만 비대면 계좌개설 절차상 보안카드 발급이 포함되어 있지 않으니 온라인 출금 시 타행 OTP카드 사용을 권장 드립니다. (혹시 지점 내방하여 출금하신다면, 본인 신분증만 소지하시면 됩니다) 앱 내 안내 등은 주신 의견을 참고하여 지속 개선토록 하겠습니다. 감사합니다. "
정말쓰레기앱 ㅋㅋㅋ,"비판글 쭉 읽어보고 혹시나해서 소량 해봤더니 
요몇일 -5퍼 ㅋㅋㅋㅋ 
주식아무가나 삿어도 빨간불일듯 
비판댓글들 보니까 고객센터도 AI인듯. 
5000원먹고 잘살아라 ㅋㅋ",1,2021-01-07 02:48:27,"안녕하세요. 핀트 고객센터입니다. 최근 며칠간 말씀하신 수준의 하락폭을 보이는 운용 계좌는 확인되지 않는데요. 운용 상황과 관련하여 좀 더 전문가 상담이 필요하다면, 고객센터로 연락을 부탁 드리겠습니다. 감사합니다. "
일주일 안되서 -7%,"아니, 너무한거 아닌가요? 어느정도 적당해야지. 손해가 너무 심해서 취소 신청했습니다. 취소까지 또 돈도 못빼고 잃는거 볼 생각하니 마음이 아프네여...",1,2020-02-28 05:11:29,"안녕하세요. 핀트 고객센터입니다. 핀트 투자의 특성 상 중장기 투자를 권장드리고 싶지만 고객님의 결정을 존중하며, 아쉽지만 향후 새로운 기회로 뵐 수 있기를 기원하겠습니다. 해지 절차 상 실제 보유자산의 청산 및 결제 등이 필요하며, 이에 원화투자의 경우 최대 4영업일, 달러투자의 경우 최대 6영업일이 소요됩니다. (최대한 빠른 청산으로 소요기간을 줄이도록 노력하겠습니다) 감사합니다."
출금신청,수익 있어서 비로 출금 신청했더니 4월29일에 신청해서 예정일이 5월 9일이네요... 신청 금액을 다 받는것도 아니고 출금신청 금액 보다 떨어지고 있는데 이거 맞나요?,1,2022-05-03 17:02:02,"안녕하세요. 핀트 입니다. 고객님께서 남겨주신 내용으로 보아 달러투자 계좌를 보유하고 계신 것으로 생각되는데요. 출금 신청 시 처리절차는 ""보유종목 매도 - 결제(거래소 규정에따라 3영업일 소요) - 환전 - (성과수수료 정산) - 출금""의 순으로 진행되어 최대 6영업일 소요됩니다. 이와 같은 과정으로 출금 신청을 받아 투자중인 보유종목을 매도하여 현금화하는 구조이므로 시간이 소요됩니다. 매도 시점까지는 평가금액 변동(상승 또는 하락)이 발생하며, 환전 시점의 환율에 따라 신청시점의 예상 금액과 실제 출금 금액은 차이가 있을 수 있는 점 양해 바랍니다. 추가 문의나 소중한 의견 있으시면 언제든지 당사 고객센터(1644-8880)로 연락주시기 바랍니다. 감사합니다."
그냥 코스피 지수에 투자하는게...,인공지능이 지수 보다 실적이 안좋음...지수 떨어지면 같이 떨어지고 올라가면 같이 올라가는...저는 10% 손해보고 빠져서 개인적으로 주식투자해서 메꿨네요.,1,2020-08-03 15:22:32,"안녕하세요, 핀트 고객센터입니다. 우선, 기대하셨던 수익률 성과에 못미친 점 아쉽습니다. 
글로벌 자산배분을 하는 핀트투자 특성 상 장기간 호흡으로 봐주시길 권장 드립니다. 앞으로도 고객의 자산을 소중하게 잘 운용할 수 있도록 서비스 개선에 힘쓰도록 하겠습니다. 이용하시는 중 문의사항 및 제안의견은 언제든지 당사 고객센터(1644-8880)로 연락주시기 바랍니다. 감사합니다. "
아 신분증 진짜,차라리 수동촬영이라도 되던가 아무리 해도 인식을 못해요. 검은 배경에 빛반사도 없고 정면인데 왜 인식을 못하나요? 촬영 버튼도 없고 오롯이 자동촬영인데 짜증나서 못하겠네요,1,2020-09-02 13:12:01,"안녕하세요, 핀트 고객센터입니다. 우선, 저희 핀트 서비스를 이용 해주셔서 감사합니다. 모든 절차가 비대면으로 진행되는 서비스와 본인인증 특성 상, 수동 처리 방법 지원이 어려운 점  있지 않은 점 양해 부탁드립니다. 신분증의 컨디션에 따라서도 조금씩 다른 경우도 있는데요. 운전면허증 보다는 주민등록증이 훨씬 잘 진행되니 재시도에 참고 부탁드립니다. 감사합니다.  "
앱 종료되,아이폰에서 오늘 업데이트되었다고 해서 업뎃했는데 실행시키면 그냥 꺼지네요. 여러번 실행시켜도 죽어요. 토요일 밤이라서 그런가요? 일단 실행은 되어야 되는 거 아닌가요...,1,2020-01-04 14:56:16,"안녕하세요, 핀트 고객센터입니다. 앱 실행에 어려움 겪고 계신걸로 보이는데요. 우선, 조금 더 정확한 상황 파악으로 이슈 확인 및 관련 응대가 가능할 것 같습니다. 불편하시더라도 당사 고객센터(1644-8880) 혹은 고객센터 이메일(support@fint.co.kr)로 추가연락 부탁드립니다. 감사합니다. "
도대체 출금을 어찌하라는 건가요,어떻게 빼는지 가이드도 없고 등록만 겁나 쉽고 가이드를 좀 제공해봐요 출금할때는 OTP가 갑자기 필요해요? 증권사를 가야하나요? 그런건 왜 사전 공지가 없어요 돈을 빼주세요 쫌,1,2019-12-19 06:42:55,"안녕하세요, 핀트 고객센터입니다 🙇‍♀️우선, 저희 핀트 앱을 사용해주셔서 감사드리며 출금 절차에 대한 안내가 미흡했던 점 사과드립니다. 우선, 고객님이 보유하신 증권사 계좌, 출금 신청 금액, 신청 시점에 따라서 안내가 상이할 수 있습니다. 고객님의 정확한 계좌상태 확인 후 알맞은 답변을 드릴 수 있도록, 당사 고객센터(1644-8880)로연락 주시면 감사하겠습니다. 참고로, KB증권의 경우 핀트 앱 내에서 ""입출금 계좌"" 등록 후 직접 입금/출금 처리를 핀트 앱 내에서 하실 수 있으니 서비스 이용에 참고 부탁드립니다. (대신증권의 경우 2020년 초 제공될 예정입니다.) 감사합니다. "
미국 앱스토어에는 업로드도 안하는 한심한 앱,게다가 문자인증 으로 인증절차를 만들어서 세컨폰으로 한국 앱스토어 쓰는 사람은 이용도 불가능.,1,2022-02-11 05:49:21,"안녕하세요, 핀트 입니다. 우선 핀트 이용에 불편을 드려 죄송합니다. 핀트 투자를 위해서는 증권사 비대면 계좌 개설이 필요합니다. 현재 증권사 계좌 개설은 국내 거주중인 대한민국 국적의 만 19세 이상 성인에 한해 가능합니다. 이에 미국 앱스토에는 업로드하지 않는 점 양해 부탁드립니다. 또한, 금융서비스 고객 보안을 위해 휴대폰 본인 인증이 필요하며, 휴대폰 본인 인증 없이 앱 로그인은 불가합니다. 보안을 위해 필요한 절차로 고객님의 이해 부탁드립니다. 추가적인 문의사항이나 궁금하신 점 있으실 경우 당사 고객센터(1644-8880)로 연락 주시기 바랍니다. 감사합니다."
어플이 실행이 되지 않습니다,다른 어플은 정상적으로 실행되고 네트워크 상태도 정상인데 계속해서 네트워크 상태가 불안정하다며 접속이 되지 않고 있습니다.,1,2021-03-16 13:57:01,"안녕하세요, 핀트 고객센터입니다. 먼저 이용에 불편을 드려 죄송합니다. 3/16 23시부터 23시30분까지 30분 정도 접속 장애가 있었으며, 바로 조치하여 정상 접속이 가능하였는데요. 해당 시간대에 접속을 시도하면서 이용이 안되셨던 것으로 생각됩니다. 이용에 불편을 드린 점에 대해 사과 드리며, 재발 방지를 위해 조금 더 세심한 노력을 하도록 하겠습니다. 추가 문의사항이 있으신 경우 핀트 고객센터(1644-8880)로 연락 주시기 바랍니다. 감사합니다."
수익률 0%,투자금 천만 원 입금 후 몇 달이 지나도 수익률 거의 없는 상태로 유지하더니 마이너스까지 가네요 이걸 투자 앱이라고 만들었나요?,1,2021-10-14 06:01:38,"안녕하세요, 핀트 입니다. 핀트서비스를 믿고 큰 금액을 투자해 주셨는데 수익률이 좋지 않아 안타까운 마음입니다. 핀트 투자는 ‘글로벌 ETF 자산배분’ 전략을 중심으로, 주식/채권/원자재 등 자산군에 분산투자하게 되는데요. 이러한 전략 특성 상 해당 자산군들의 시장 흐름을 어느 정도 따를 수 밖에 없으며, 단기적인 증시 움직임 등에 영향을 받게 됩니다.최근 증시의 흐름이 좋지 못 하면서 마이너스 상태인 것 같은데요. 운용에 있어 단기 수익률을 추구하거나 단기 트레이딩에 치중하지는 않으며, 중장기적인 시각에서 포트폴리오를 구성하여 운용하고 있습니다. 포트폴리오의 위험 대비 수익률을 안정적으로 가져가는 글로벌 자산배분 투자는 투자 기간이 길어질수록 손실 확률도 낮아지게 되니, 보다 긴 호흡으로 지켜봐 주시기를 바라겠습니다. 감사합니다."
신분증 인식성공률 극악의 난이도,대체 어떻게 촬영하면 신분증 인식이 가능한지 의아한 수준이네요.1시간을 장소를 옮겨가며 찍어도 인식이 안되서 포기.,1,2020-06-10 00:23:54,"안녕하세요 고객님, 핀트 고객센터입니다. 모든 과정이 비대면으로 이뤄지는 서비스 특성상, 기준이 다소 타이트 한점이 있습니다. 다만, 안전한 인증을 위한 목적으로 이해해주시면 감사하겠습니다. (비대면 계좌개설 절차 상, 신분증 인증은 계좌개설 시 증권사로 전달되는 정보로 당사에서 수동 진행이 어려운 점 양해 부탁드립니다.) 참고로, 신분증을 대비되는 배경(흰, 검정)에 두고 촬영하시면 조금 더 수월한 진행이 가능합니다. 감사합니다. "
뭐,제대로 설명도 안해주고 뭘 믿으라는건지... 게다가 돈 다시 빼는것도 2주 넘게 오래걸리네요. 다운받지 마세요 후회함,1,2020-05-04 09:25:07,"안녕하세요, 핀트 고객센터입니다. 우선, 저희 핀트 서비스를 이용해 주셔서 감사합니다. 핀트는 언제든지 원하실 때, 해지 수수료 없이 ""해지"" ""중지"" 신청이 가능합니다. 원화 투자의 경우 최대 4영업일, 달러 투자는 최대 6영업일이 소요되니 이용에 오해 없으시길 바랍니다. 참고로, ""보유종목 청산"" - ""결제"" - ""환전""  - ""정산"" - ""출금"" 순으로 절차대로 진행되기에 별도 출금일 조정은 불가피한 점 양해해 주시기 바랍니다. 감사합니다. "
별점한개,계좌 연결해놨다고 다른 어플에서 매수한걸 자기 멋대로 매도한다음 다시 핀트앱에서 매수한다고 하던데 이게 말이 되는건가...별점한개요,1,2020-12-14 10:42:01,"안녕하세요, 핀트 고객센터입니다. 핀트 운용 중 직접 매매를 하신 것으로 생각됩니다. 핀트 투자는 투자일임계약에 따라 고객님의 계좌 전체 자산을 시스템 운용 하는데요. 같은 계좌에서 주식 등을 직접 매매하시는 경우 핀트 투자의 운용과 충돌이 발생합니다. 이에 핀트 투자의 운용에 의해 매수한 주식을 매도하고 운용에 맞는 종목으로 매수하여 운용하게 됩니다. 동일한 계좌에서 핀트 운용과 고객님의 직접매매 등이 혼재 되어 이용은 어려운 점 양해 부탁 드리며, 직접 운용 등을 위해서는 일임계약의 해지가 필요하오니 자세한 사항은 고객센터(1644-8880)로 문의하여 주시기 바랍니다. 감사합니다.   "
업데이트가 안됩니다,"안그래도 매일 돈만 까먹고있던데
이젠 들어가볼수도없네요
이건 뭐 하아.
욕도 안나옵니다.",1,2020-03-29 05:48:42,"안녕하세요, 핀트 고객센터입니다. 앱 업데이트 단계에서 진행이 어려우신 걸로 확인 되는데요. 강제 업데이트에 해당하지 않는 경우, 업데이트 팝업 시 취소를 선택하면 진입이 될 수 있습니다. 진입이 되지 않는 경우, 당사 고객센터(1644-8880)로 연락 주시면 증상 등을 추가 확인하여 지원하도록 하겠습니다. 감사합니다."
4일 만에 6만원 날렸다,와 너무 한 거 아님. 4일 만에 6만원 손실! 이 리뷰 보시는 분들 절대 하지 마세요,1,2021-08-05 05:09:00,"안녕하세요, 핀트 고객센터입니다. 핀트서비스를 믿고 투자해 주셨는데 수익률이 좋지 않아 안타까운 마음입니다. 핀트 투자는 ‘글로벌 ETF 자산배분’ 전략을 중심으로, 주식/채권/원자재 등 자산군에 분산투자하게 되는데요. 이러한 전략 특성 상 해당 자산군들의 시장 흐름을 어느 정도 따를 수 밖에 없으며, 단기적인 증시 움직임 등에 영향을 받게 됩니다. 또한, 운용에 있어 단기 수익률을 추구하거나 단기 트레이딩에 치중하지는 않으며, 중장기적인 시각에서 포트폴리오를 구성함을 이해해 주시기 바랍니다. 포트폴리오의 위험 대비 수익률을 안정적으로 가져가는 글로벌 자산배분 투자는 투자 기간이 길어질수록 손실 확률도 낮아지게 되니, 보다 긴 호흡으로 지켜봐 주시기를 바랍니다. 추가적인 문의사항이나 궁금하신 점 있으실 경우 당사 고객센터(1644-8880)로 연락 주시기 바랍니다. 감사합니다."
수익율 실화입니까?,6개월 운용하였습니다. 손실을 감수하는 높은 투자수익형으로 해도 은행이자 수준의 수익률입니다. 은행은 손실이 없으니 마음이라도 편하죠.,1,2021-03-22 10:07:37,"안녕하세요. 핀트 고객센터 입니다. 핀트 투자는 전략적으로 글로벌 자산배분을 추구하며, 주식/채권/원자재 등 고른 자산군의 ETF를 대상으로 분산투자 합니다. 증시 혹은 개별 주식 투자 대비 낮은 기대 수익과 낮은 변동성으로 안정성에 보다 주안점을 둔 투자 방식입니다. 또한 투자 전략 특성상 단기 대응보다는 중장기 대응에 초점을 두며 중장기적으로 꾸준히 수익을 쌓아나가는 것을 목표로 하고 있습니다.단기적인 수익률 보다는 긴 호흡으로 함께해 주시면 감사하겠습니다. 혹시 이용 중 문의사항 및 제안의견은 당사 고객센터(1644-8880)로 연락 주시기 바랍니다. 감사합니다."
