reviewId,content,score,at,replyContent
ac2b0d6a-ee08-40c2-9ae9-db83f06e3812,가입과정에서 게좌계설하면서 신분증찍고난 다음에 계속 본인인증 신분증사진찍기가 무한반복됩니다! 앱오류인가요 제가 잘못한 건가요?,3,2020-03-03 10:26:30,"안녕하세요, michael Jung 님. 불릴레오 입니다. 이용에 불편을 드려서 죄송합니다. 계좌개설 단계 중 신분증 촬영 과정은 증권사의 신분증 인식 시스템을 불리레오 어플리케이션으로 불러와서 진행되고 있습니다. 해당 오류의 정확한 사유를 확인하기 위해서는 증권사에 해당화면 캡처 등의 자료를 보여야합니다., 앱 - 더보기- 문의하기를 통해 해당 화면 캡처를 주시길 부탁드립니다. 감사합니다. 팀 불릴레오 드림."
76aa2d3a-6e5d-41dd-a224-2b67833edca1,안정적인 수익률 굿입니다.!(9개월 적립식수익률 33%) 리벨런싱도 적극적이어서 하락방어도 굿,5,2021-02-18 10:43:01,"안녕하세요. 이원재님, 불릴레오입니다. 고객님의 소중한 의견 감사드립니다. 최고의 시나리오와 투자전략들을 통해 다양한 투자기회를 제공해드리도록 노력하겠습니다. 더불어 고객님의 투자가 성공적인 도전이 될 수 있도록 최선을 다해 서포트하는 불릴레오가 되도록 하겠습니다. 감사합니다. 팀 불릴레오 드림."
07757729-ad77-49eb-a096-2d88a818a1ff,미국 ETF 투자를 이렇게 쉽게 할 수 있다니 너무나 획기적입니다~ 여러개 시나리오가 있어서 저에게 맞는 투자전략을 고르는 것도 재밌네요,5,2020-03-22 14:02:52,"안녕하세요, 정예준 님. 불릴레오 입니다. 리뷰 감사 드립니다. 더욱더 높은 질의 전략을 제공하고, 편의성을 높이도록 노력하겠습니다. 감사합니다. 팀 불릴레오 드림."
683c7966-fb4b-434a-95f8-371c205a1f59,아직까지는 마이너스로 가고있네요 운용이 잘된다면 추가투자 많이 하겠습니다 아무래도 은행이자보다는 많이 나오길 바라고있습니다,5,2020-09-22 11:59:33,안녕하세요. 후레이크님 불릴레오입니다. 고객님의 소중한 의견 감사드리며 기대에 부응할 수 있는 서비스를 제공하도록 노력하겠습니다. 더불어 고객님의 투자가 성공적인 도전이 될 수 있도록 최선을 다해 서포트 하는 불릴레오가 되도록 하겠습니다. 감사합니다. 팀 불릴레오 드림.
da0b39d1-de36-41b5-85f3-c848aac77b63,편의성이 좋네요. 아직 투자까지 해보진 못했지만 조만간 실투자까지 해보려고 합니다,5,2019-12-24 16:44:27,"안녕하세요,  김연태 님. 불릴레오 입니다. 소중한 의견 감사드립니다. 다양한 시나리오들을 통해 최고의 투자 기회를 고객님께 제공해드리도록 하겠습니다. 감사합니다. 팀 불릴레오 드림."
e2302b7d-78b6-4c78-92fd-58370433d07b,앱을켜자마자 3초만에 꺼집니다 갤럭시s10e인데 왜이러죵,1,2020-10-06 22:24:13,안녕하세요. 윤준호님 불릴레오입니다. 어플리케이션의 종료 현상은 원인이 다양할 수 있습니다. 우선적으로 삭제 후 재설치를 권해드리며 해당 현상 지속 시 support@boolileo.com으로 문의주시면 질의응답을 통해 원인 파악 후 조치를 도와드리겠습니다. 이용에 불편을 드려 죄송합니다. 감사합니다. 팀 불릴레오 드림.
7c27add8-4f9d-41a1-ac3a-53575fd4a81b,미국주식은 불릴레오가 알아서 관리해주니 너무 좋습니다. 국내주식만 하고있는 개인투자자인데 믿고 맡길수있는 미국투자 대안이 나와 개인적으로 매우 만족스럽게 이용하고 있습니다. 포트폴리오를 다 공개한점에서 신뢰가 갔고요. 앞으로도 리밸런싱 잘 부탁드립니다.,5,2020-05-19 00:22:22,안녕하세요. 문평열 님. 불릴레오입니다. 소중한 의견 감사합니다. 다양한 시나리오와 더 좋은 서비스를 제공할 것을 약속드리며 고객님의 투자가 성공적인 도전이 될 수 있도록 최선을 다해 도와드리겠습니다. 감사합니다. 팀 불릴레오 드림.
6f458de9-2d11-43e5-8a07-5ecbc47c03fb,예상치못한 오류 발생한다고 계속 떠서 들어가보지를 못하공 있어요 ㅜㅜ,3,2020-03-05 00:16:20,"안녕하세요, 강희경 님. 불릴레오 입니다. 이용에 불편을 드려서 죄송합니다. 해당 오류를 확인하기 위해서 support@boolileo.com 으로 사용 기종, 통신사, 오류 화면을 캡처하여 주시면 신속하게 처리될 수 있도록 하겠습니다. 감사합니다. 팀 불릴레오 드림."
d08bfa71-de40-4abc-a327-8e6e310e28c7,주식에 신경쓰기 싫고 인플레이션을 방어하고 싶으면 이게 제격임.,4,2021-07-09 13:02:06,"안녕하세요. 엄대용님, 불릴레오입니다. 고객님의 소중한 의견 감사드립니다. 최고의 시나리오와 투자전략들을 통해 다양한 투자기회를 제공해드리도록 노력하겠습니다. 더불어 고객님의 투자가 성공적인 도전이 될 수 있도록 최선을 다해 서포트하는 불릴레오가 되도록 하겠습니다. 감사합니다. 팀 불릴레오 드림."
09e30f2e-7751-47aa-9491-2b1f0e5ffc9d,계획적인 투자용 서비스로 이만한 서비스를 찾기 힘듭니다. 매크로 투자자로써 매우 만족합니다.,5,2021-02-17 16:31:40,"안녕하세요. YoungJin Chun님, 불릴레오입니다. 고객님의 소중한 의견 감사드립니다. 최고의 시나리오와 투자전략들을 통해 다양한 투자기회를 제공해드리도록 노력하겠습니다. 더불어 고객님의 투자가 성공적인 도전이 될 수 있도록 최선을 다해 서포트하는 불릴레오가 되도록 하겠습니다. 감사합니다. 팀 불릴레오 드림."
8a600520-f1f9-4cc5-811d-f700b67a3d2a,카카오 계정이 있어야만 사용할 수 있나봐요. 다른 인증 수단도 추가해주시면 좋겠습니다~^^ 카톡을 이용하지 않지만 천영록 대표님의 회사 서비스를 이용해보고 싶은 1인입니다. 인증수단이 하나인 것은 소비자보다는 회사 측에 유리한 것 같습니다 ㅎㅎ,3,2020-08-11 17:18:03,안녕하세요. :D뜸님 불릴레오입니다. 아쉽게도 현재로써는 불릴레오 이용을 위해 본인명의의 휴대전화번호와 카카오 계정을 필요로 하고 있습니다. 인증 수단이 많아질 경우 고객님들께서 이용하신 인증수단을 잊으실 개연성이 높아 현재는 하나의 수단만을 채택하고 있습니다. 인증수단에 관해서는 유관부서에 전달하여 더 나은 방법을 강구할 수 있도록 노력하겠습니다. 관심 가져주셔서 감사드립니다. 팀 불릴레오 드림.
3ba75e7d-013c-491a-af3e-24f92c5934b0,다양한 투자전략에 손쉽게 투자할 수 있는 기회를 가지게 되어서 좋네요. 앞으로도 더 좋은 전략 개발 부탁드립니다.,5,2020-02-09 01:13:18,"안녕하세요, 김종우 님. 불릴레오 입니다. 감사합니다! 앞으로도 더 좋은 서비스와 다양한 전략들을 제공할 수 있도록 노력하겠습니다. 감사합니다. 팀 불릴레오 드림."
20baac42-ec9e-4f0d-9410-4018eb744e5b,각 전략의 포트폴리오를 참고할수있어 좋네요~,5,2019-12-20 13:28:02,"안녕하세요, 철강 님. 불릴레오 입니다. 소중한 의견 감사드립니다. 다양한 시나리오들을 통해 최고의 투자 기회를 고객님께 제공해드리도록 하겠습니다. 감사합니다. 팀 불릴레오 드림."
5134ec63-0259-4e8a-a79d-eacb24b0ced7,정말 잘 쓰고 있습니다. 앞으로도 잘 부탁드립니다.,5,2021-01-19 18:44:57,"안녕하세요. 지나가는나그네님, 불릴레오입니다. 소중한 의견 감사드립니다. 최고의 시나리오와 투자전략들을 통해 다양한 투자기회를 제공해드리도록 노력하겠습니다. 더불어 고객님의 투자가 성공적인 도전이 될 수 있도록 최선을 다해 서포트하는 불릴레오가 되도록 하겠습니다. 감사합니다. 팀 불릴레오 드림."
c1fc4d80-524f-44c7-93ce-09279d97210d,앱이 열리지 않고 로딩화면에서 멈추네요.,1,2020-05-11 08:37:24,안녕하세요. Rich Lim님 불릴레오 입니다. 우선 이용에 불편을 드려 죄송합니다. 해당 오류는 유관부서에서 최대한 신속하게 개선조치를 진행할 예정입니다. 이 외 문의사항은 support@boolileo.com로 보내주시면 안내 도와드리도록 하겠습니다. 감사합니다. 팀 불릴레오 드림.
6294e7de-7193-47b9-a09d-c5b90cf02c5e,직관적인 유저 인터페이스와 시장상황에 발빠르게 대응하는 리밸런싱이 탁월합니다 정말 강추하는 투자어플입니다 게다가 대표님의 정기레터속 인사이트는 읽어보면 도움이 많이 됩니다,5,2021-02-18 10:30:05,"안녕하세요. 김태영님, 불릴레오입니다. 고객님의 소중한 의견 감사드립니다. 최고의 시나리오와 투자전략들을 통해 다양한 투자기회를 제공해드리도록 노력하겠습니다. 더불어 고객님의 투자가 성공적인 도전이 될 수 있도록 최선을 다해 서포트하는 불릴레오가 되도록 하겠습니다. 감사합니다. 팀 불릴레오 드림."
8e54d8fd-77f4-4cfa-9d2d-aa952d918a62,잘 사용하고 있습니다. 시나리오를 더 적극적으로 추가해도 좋을 것 같습니다.,5,2021-11-08 20:11:41,"안녕하세요. rogrammer Foo님, 불릴레오입니다. 고객님의 소중한 의견 감사드립니다. 최고의 시나리오와 투자전략들을 통해 다양한 투자기회를 제공해드리도록 노력하겠습니다. 더불어 고객님의 투자가 성공적인 도전이 될 수 있도록 최선을 다해 서포트하는 불릴레오가 되도록 하겠습니다. 감사합니다. 팀 불릴레오 드림."
b17f653d-0ced-4b8b-8a58-5c9ba79ae29d,사용자에 따라서 아쉬움은 있을 수 있다고 생각합니다. 다만 현재까지는 저에게 이만한 간접투자방식을 제공해주는 곳은 없는 것 같네요. 그렇다고 해서 모든 자산을 불릴레오에 맡기는 것도 아니지만 앞으로도 더 나은 자문서비스를 기대하겠습니다.,5,2021-02-18 15:18:01,"안녕하세요. 조성문님, 불릴레오입니다. 고객님의 소중한 의견 감사드립니다. 최고의 시나리오와 투자전략들을 통해 다양한 투자기회를 제공해드리도록 노력하겠습니다. 더불어 고객님의 투자가 성공적인 도전이 될 수 있도록 최선을 다해 서포트하는 불릴레오가 되도록 하겠습니다. 감사합니다. 팀 불릴레오 드림."
8279ea6a-a189-4f8d-a633-29681ecc8595,개인적으로 투자의 효시를 끊어준 아주 감사한 투자처. 투자를 한동안 진행하다가 안타깝게도(?) 스스로 판단했을 때 더 강한 수익률을 줄 것이라고 확신한 투자처에 투자를 진행하며 자금은 회수했습니다. 그치만 여전히 항상 불릴레오의 신규 시나리오 런칭이나 자산배분 비율 등을 참고하며 천대표님의 최고 양질의 의견을 앱을 통해 구하고 있습니다. 너무 감사하고 발전하는 앱이라고 생각하며 언젠가 다시 좋은 투자의 기회가 있어 재회하는 날이 있길 바랍니다 :),5,2021-02-01 01:19:19,"안녕하세요. 신동훈님, 불릴레오입니다. 고객님의 소중한 의견 감사드립니다. 최고의 시나리오와 투자전략들을 통해 다양한 투자기회를 제공해드리도록 노력하겠습니다. 더불어 고객님의 투자가 성공적인 도전이 될 수 있도록 최선을 다해 서포트하는 불릴레오가 되겠습니다. 감사합니다. 팀 불릴레오 드림."
d54c5434-c8de-430e-934e-fbd635208fc5,리밸런싱에 적극적이라 좋습니다!,4,2021-02-19 10:28:31,"안녕하세요. 정옥진님, 불릴레오입니다. 고객님의 소중한 의견 감사드립니다. 최고의 시나리오와 투자전략들을 통해 다양한 투자기회를 제공해드리도록 노력하겠습니다. 더불어 고객님의 투자가 성공적인 도전이 될 수 있도록 최선을 다해 서포트하는 불릴레오가 되도록 하겠습니다. 감사합니다. 팀 불릴레오 드림."
e2e2a21f-51dc-4616-ba49-6143f0344ec6,앱도 깔끔하고 카카오랑 연동되는점도 좋습니다 만족스럽습니다.,5,2019-12-27 18:08:45,"안녕하세요,  이재희 님. 불릴레오 입니다. 소중한 의견 감사드립니다. 앞으로 더 좋은 서비스와 최고의 투자 기회들을 제공해드리도록 하겠습니다. 감사합니다. 팀 불릴레오 드림."
37982db0-6716-45f0-bc95-71ee076ed900,갑자기 안켜지고 멈춰유 어찌합니까?!,2,2022-05-06 19:02:27,"안녕하세요. Byeongha Jeon님, 불릴레오입니다. 서버 점검 작업 중 해당 시간 동안 앱이 구동되지 않아 불편을 드리게 되어 죄송합니다. 향후 보다 나은 품질의 서비스를 제공해 드릴 수 있도록 노력하겠습니다. 감사합니다. 팀 불릴레오 드림."
28c534d9-42ae-45f0-b268-8b8d71a0d023,가까운 영업점으로가서 거래내역서가 있는 폰을 보여주면 만들어 주나요?,4,2022-03-17 17:39:43,"안녕하세요. 김민수님, 불릴레오입니다. 영업점 방문 시 신분증을 지참하여 방문하시면 계좌 개설을 진행하실 수 있습니다. 이용 중 궁금하신 점은 언제든지 불릴레오 앱 내 문의하기를 통해 말씀주시면 1영업일 내외로 안내 도와드리겠습니다. 감사합니다. 팀 불릴레오 드림."
5d0ba38a-091c-4551-aec6-a6f0290e19d6,"괜찮네요. 수익도 좋고, 막 알아서 하는 게 아닌 저에게 어떤 종목을 사고 팔 것인지 알려주고 제가 허락한다는 것이 왜 이것을 팔고 사게 되는지 신경쓰게 되었어요",5,2021-02-18 13:56:51,"안녕하세요. Lukael Yo.님, 불릴레오입니다. 고객님의 소중한 의견 감사드립니다. 최고의 시나리오와 투자전략들을 통해 다양한 투자기회를 제공해드리도록 노력하겠습니다. 더불어 고객님의 투자가 성공적인 도전이 될 수 있도록 최선을 다해 서포트하는 불릴레오가 되도록 하겠습니다. 감사합니다. 팀 불릴레오 드림."
99679e4d-68f8-48d0-85db-c54e4738ae20,투자를 잘 모르는 저에게 최고의 앱이네요! 고맙습니다ㅠㅠ,5,2020-02-06 01:12:22,"안녕하세요, Eunice Seo 님. 불릴레오 입니다. 응원 감사합니다! 늘 발전하는 불릴레오가 되겠습니다. 감사합니다. 팀 불릴레오 드림."
c25a2a4e-64df-4803-a0ca-ac0c70932600,"알기쉽고, 편하게 투자할 수 있어요!",5,2020-07-31 21:26:56,안녕하세요. Yonggun님 불릴레오입니다. 소중한 의견 감사드립니다. 최고의 시나리오와 투자전략들을 통해 다양한 투자기회를 제공해드리도록 노력하겠습니다. 더불어 고객님의 투자가 성공적인 도전이 될 수 있도록 최선을 다해 서포트 하는 불릴레오가 되도록 하겠습니다. 감사합니다. 팀 불릴레오 드림.
ccbb069e-7ad6-443d-bfa4-03f38d752565,뉴스샐러드도 많이 이용해 주세요 불릴레오 화이팅하세요,5,2021-03-12 13:53:43,"안녕하세요. 뉴스샐러드님, 불릴레오입니다. 소중한 평점 감사드립니다. 최고의 시나리오와 투자전략들을 통해 다양한 서비스를 선보일 수 있도록 노력하겠습니다. 더불어 귀사의 무궁한 발전을 기원합니다. 감사합니다. 팀 불릴레오 드림."
1a85aed8-3a4a-4808-9993-58c6527ef26b,가입뿐 아니라 계좌개설까지 해야함. 20일 제한때문에 힘들어서 포기,1,2022-02-05 17:09:22,"안녕하세요. YONGJUN RYU님, 불릴레오입니다. 금융당국에서 대포통장 방지 등을 위해 단기간 내 다수의 계좌 개설을 금지하고 있는 점 양해 부탁드립니다. 보다 나은 서비를 제공드릴 수 있도록 노력하겠습니다. 감사합니다. 팀 불릴레오 드림."
2110bc79-78dc-43a4-8d71-b449ce63171a,이더 깔지 마세요. 이거 로그인 정보를 어디 경제 연구소라는 곳으로 다 뿌리는 앱같습니다. 이거 깔았다가 지우고 나서 무슨 무슨 경제 연구소라면서 스팸전화가 제 이름까지 알고 하루에도 몇통씩옵니다.,1,2020-09-03 21:43:48,"안녕하세요. 불릴레오입니다. 저희는고객 정보를 암호화하여 관리하고 있으며, 고객 정보를 판매하지 않습니다. 적시한 내용은 허위 사실로 구글 댓글 게시 정책에 위배되 신고하겠습니다. 저희 앱을 설치하신 시점과 스팸 전화를 받기 시작한 시점이 유사하여 오해를 하실 수는 있으나 명백한 허위사실이라는 점 다시 한번 말씀드립니다."
4aee1276-5a7c-460a-a100-f483937261c8,업데이트후 생체인식 기능이 안됩니다.,1,2021-02-04 00:30:02,"안녕하세요. NEURO LIM님, 불릴레오입니다. 우선 이용에 불편을 드려 죄송합니다. 생체 인증 기능과 관련하여 개선 조치가 반영된 업데이트 버전을 배포하였습니다. 최신 버전으로 업데이트 후 사용해보실 것을 권해드립니다. 다시 한 번 이용에 불편을 드려 죄송하며 보다 나은 서비스 제공을 위해 노력하겠습니다. 감사합니다. 팀 불릴레오 드림."
0669d30e-47d2-4835-8779-1b548b261cb7,사람들이 왜 불릴레오 불릴레오 하는지 알겠네요. 좋아하는 사람들에게 추천해주고 싶은 앱입니다^^,5,2020-02-22 13:04:58,"안녕하세요, super gold 님. 불릴레오 입니다. 소중한 의견 감사합니다! 많이 추천해주시고 앞으로도 애용 부탁드립니다. :) 감사합니다. 팀 불릴레오 드림"
b1d4d5b4-7901-45c4-b48c-b9578bf15f5c,좋은 포트폴리오에 함께 할수 있어서 감사합니당~♡,5,2021-02-19 10:37:44,"안녕하세요. 무한계수혜님, 불릴레오입니다. 고객님의 소중한 의견 감사드립니다. 최고의 시나리오와 투자전략들을 통해 다양한 투자기회를 제공해드리도록 노력하겠습니다. 더불어 고객님의 투자가 성공적인 도전이 될 수 있도록 최선을 다해 서포트하는 불릴레오가 되도록 하겠습니다. 감사합니다. 팀 불릴레오 드림."
d77abf7a-fb09-4656-88f1-5cc46464fdcf,추천인등록이안되네요 추천인등록만20분시도하다 삭제합니다...,1,2020-05-30 14:23:01,안녕하세요. 복순이 님 불릴레오 입니다. 앱 이용에 불편을 드려서 죄송합니다. 계좌개설 후 원하는 추천인 코드를 저희쪽으로 보내주시며 바로 반영될 수 있도록 도와드리겠습니다. support@boolileo.com 으로 말씀 부탁드립니다. 감사합니다. 팀 불릴레오 드림.
9012a251-2629-45a5-b9e7-b982bd89feab,시나리오 하나하나 너무 마음에 들고 그중에 애프터 코로나에 투자중인데 계좌에 빨간불 들어와있으니 기분이 좋네요 :),5,2021-04-19 12:50:32,"안녕하세요. 박하님, 불릴레오입니다. 고객님의 소중한 의견 감사드립니다. 최고의 시나리오와 투자전략들을 통해 다양한 투자기회를 제공해드리도록 노력하겠습니다. 더불어 고객님의 투자가 성공적인 도전이 될 수 있도록 최선을 다해 서포트하는 불릴레오가 되도록 하겠습니다. 감사합니다. 팀 불릴레오 드림."
c3d91cb1-929d-4a18-8d99-310d6ce7ecda,보기 편하게 구성되어 있어요~,5,2020-02-07 12:13:34,"안녕하세요, 레고킹 님. 불릴레오 입니다. 피드백 감사합니다! 계속 개선해나가겠습니다. 감사합니다. 팀 불릴레오 드림."
ceefef6d-cd04-4455-927d-95867e86ec83,개인적으로 투자 하다가 전문가의 도움과 알고리즘 투자에 관심이 생겨서 소문 듣고 왔어요!! 상황별 시나리오가 있다는것도 신기해요! 기술주대첩 시나리오 보고 설득당해서 바로 투자합니다~!,5,2020-06-25 22:41:19,안녕하세요. 팡루님 불릴레오 입니다. 소중한 의견 감사드립니다. 최고의 시나리오와 투자전략들을 통해 다양한 투자기회를 제공해드리도록 노력하겠습니다. 더불어 고객님의 투자가 성공적인 도전이 될 수 있도록 최선을 다해 서포트하는 불릴레오가 되도록 하겠습니다. 감사합니다. 팀 불릴레오 드림.
f34a87d1-b5ef-4964-9a0e-0ec769d9b3a1,"시나리오 투자라는게 처음엔 뭔가 싶었는데 지금 경제, 사회 전반의 이슈들을 투자로 이어지는 하나의 전략으로 만들어 놓은거였네요ㄷㄷ 일반인은 상상도 못할 투자 시나리오 들과 +지속적으로 환경 변화에 따른 관리도 해주다니 최고의 투자 앱 입니다👍👍",5,2020-06-18 17:26:43,안녕하세요. kiwan kim님 불릴레오 입니다. 소중한 의견 주셔서 감사드립니다. 최고의 시나리오와 투자전략들을 통해 다양한 투자기회를 제공해드리도록 더욱 노력하겠습니다. 더불어 고객님의 투자가 성공적인 도전이 될 수 있도록 최선을 다해 서포트하는 불릴레오가 되도록 하겠습니다. 감사합니다. 팀 불릴레오 드림.
4be1f5da-9114-4f4e-a52e-3db760cda8bb,수익률 잘 나오고 좋은 앱임,5,2021-04-23 08:51:41,"안녕하세요. Peterman Cellon님, 불릴레오입니다. 고객님의 소중한 의견 감사드립니다. 최고의 시나리오와 투자전략들을 통해 다양한 투자기회를 제공해드리도록 노력하겠습니다. 더불어 고객님의 투자가 성공적인 도전이 될 수 있도록 최선을 다해 서포트하는 불릴레오가 되도록 하겠습니다. 감사합니다. 팀 불릴레오 드림."
a0dff84c-f3b0-4579-9dd1-dc1a47f48428,"요즘처럼 시장이 하루를 멀다하고 출렁거릴때면 마음이 철렁철렁 했었는데, 불릴레오를 만나고는 한결 마음이 편하게 투자를 하게 되었네요. 시장 상황에 맞춰 포트폴리오도 바꿔주고 관련한 인사이트도 제공을 해주니 참 좋습니다",5,2021-01-19 18:28:14,"안녕하세요. 김동환님, 불릴레오입니다. 소중한 의견 감사드립니다. 최고의 시나리오와 투자전략들을 통해 다양한 투자기회를 제공해드리도록 노력하겠습니다. 더불어 고객님의 투자가 성공적인 도전이 될 수 있도록 최선을 다해 서포트하는 불릴레오가 되도록 하겠습니다. 감사합니다. 팀 불릴레오 드림."
86454200-c7c7-4f12-84f8-609d30b22a04,원하는 내용들이 한 눈에 잘 들어오는 앱,5,2021-02-17 13:00:21,"안녕하세요. Junghun Park님, 불릴레오입니다. 고객님의 소중한 의견 감사드립니다. 최고의 시나리오와 투자전략들을 통해 다양한 투자기회를 제공해드리도록 노력하겠습니다. 더불어 고객님의 투자가 성공적인 도전이 될 수 있도록 최선을 다해 서포트하는 불릴레오가 되도록 하겠습니다. 감사합니다. 팀 불릴레오 드림."
3beca3ab-e1c6-44a8-899a-4da182cba9ed,수익률 실화인가요; 수수료만 높고 그냥 ETF 사는게 나을듯...,1,2020-07-02 00:02:25,안녕하세요. 임희철님 불릴레오입니다. 불릴레오는 시나리오별 투자전략마다 각각의 방식으로 리스크관리와 수익을 추구하도록 짜여져 있으며 적용되는 알고리즘도 모두 다르게 설정되어 있습니다. 서비스 이용에 만족을 드리지 못해 죄송하며 한 가지 전략으로 시장에 대응하는 것보다는 다양한 전략을 배분하여 포트폴리오를 구성하는 것을 권해드립니다. 향후 고객님들의 성향에 더욱 부합하는 포트폴리오를 제공할 수 있도록 노력하는 불릴레오가 되겠습니다. 감사합니다. 팀 불릴레오 드림.
1ad223d1-5c97-4caf-8294-423f178274e5,"투자왕초보자, 잘 쓰고 있습니다. 시험삼아 두개 돌려보며 성과 비교중이고요. 보유 달러 직접 입금해서 투자 전환되는 계좌와 포폴이 절실합니다. 그리고 그래도 소중한 자산들 맡기는 곳인데 아무리 모바일 기반의 로보 어드바이저라 해도, 챗 이외에도 유선 CS 등으로 고객 소통을 좀 원활히 해주신다면, 신뢰성이 더욱 높아질 듯 하며, 인력 고용으로 비용 상승은 있겠지만 일개 투자 로보어드바이저 업체가 아닌, '기업'으로의 대중 친근성 확보에도 도움이 되실 듯 합니다. 믿을 만한 대표들이 이끄시는 고마운 기업이니, 더 번창하시길 기원하며 말씀 올립니다.",5,2020-02-05 08:40:15,"안녕하세요, Rosa youk 님. 피드백 감사합니다! 현재는 달러 입고가 가능합니다. 한국투자증권 계좌개설 시에 만들어지는 우리은행 달러입고용 가상계좌에 입금하시면 됩니다. 추가로 주신 피드백도 임직원 모두에게 공유하여, 계속 성장하는 불릴레오가 되겠습니다. 감사합니다. 팀 불릴레오 드림."
14733f26-5fc3-4851-a516-45e407a82aaf,달러기준 수익률에대한 정보제공 감사합니다!,5,2020-11-20 11:23:31,"안녕하세요. 김성철님, 불릴레오입니다. 소중한 의견 감사드립니다. 최고의 시나리오와 투자전략들을 통해 다양한 투자기회를 제공해드리도록 노력하겠습니다. 더불어 고객님의 투자가 성공적인 도전이 될 수 있도록 최선을 다해 서포트하는 불릴레오가 되도록 하겠습니다. 감사합니다. 팀 불릴레오 드림."
65d8b672-a84e-4b55-8de7-ab387723c981,보안 제대로 되는거 맞나요?? 회사 이메일로 불릴레오 문의한적이있는데 6년 회사생활하면서 처음으로 회사이메일로 스미싱메일이 오네요..? 업무 외에는 불릴레오말고 다른곳에 공개한적 없는 메일주소인데.. 구x웅이라는 직원이 있나요?,5,2021-04-12 10:14:29,안녕하세요. 불릴레오입니다. 구X웅이라는 직원은 저희 회사에 없습니다. 현재 저희는 이메일을 따로 DB로 적재하고 있지 않은 상황이라 확인부탁드립니다. 감사합니다. 팀 불릴레오 드림.
0e8593d7-652c-4a71-90a9-75e7cecaf0c3,강력추천- 신규 투자전략 나올때마다 설레네요,5,2021-02-10 17:51:03,"안녕하세요. SASGa님, 불릴레오입니다. 고객님의 소중한 의견 감사드립니다. 최고의 시나리오와 투자전략들을 통해 다양한 투자기회를 제공해드리도록 노력하겠습니다. 더불어 고객님의 투자가 성공적인 도전이 될 수 있도록 최선을 다해 서포트하는 불릴레오가 되도록 하겠습니다. 감사합니다. 팀 불릴레오 드림."
ec255bdb-e2c7-4542-b208-2f192f95238f,계좌에 입금해도 반영되는데 너무 오래걸리네요,5,2020-05-08 00:06:13,"안녕하세요, Sangsu Lee 님. 불릴레오 입니다. 현재는 증권사 영업일 오전 10시에서 오후 10시에 1시간내로 반영되고 있습니다. 향후에 반영 시간이 더 나아지도록, 계속해서 개선해 나가겠습니다. 감사합니다. 팀 불릴레오 드림."
d3950333-4f72-4f21-9143-78f7153cbe50,잘 사용중이예요. 감사합니다!,5,2021-04-17 17:35:35,"안녕하세요. 도화님, 불릴레오입니다. 고객님의 소중한 의견 감사드립니다. 최고의 시나리오와 투자전략들을 통해 다양한 투자기회를 제공해드리도록 노력하겠습니다. 더불어 고객님의 투자가 성공적인 도전이 될 수 있도록 최선을 다해 서포트하는 불릴레오가 되도록 하겠습니다. 감사합니다. 팀 불릴레오 드림."
5b2855bb-f8a2-42f9-b414-8d884d56d44b,"직접하려면 귀찮을텐데 편하게 트렌드에 맞추어 해외 펀드에 투자할 수 있습니다. 필요에 따라 리벨런싱도 진행하고, 반년투자한 결과 시장을 이기는 수익율이 지속적으로 나오고 있습니다.",5,2021-09-17 10:21:00,"안녕하세요. Duckwon Yoon님, 불릴레오입니다. 고객님의 소중한 의견 감사드립니다. 최고의 시나리오와 투자전략들을 통해 다양한 투자기회를 제공해드리도록 노력하겠습니다. 더불어 고객님의 투자가 성공적인 도전이 될 수 있도록 최선을 다해 서포트하는 불릴레오가 되도록 하겠습니다. 감사합니다. 팀 불릴레오 드림."
f7d476a9-bbcb-428a-95cb-86e1700bb616,만족스럽습니다. 시나리오 투자라는게 살아있는 투자로 느껴지네요. 주식만 했는데 불릴레오로 자산배분 하고있어 든든합니다.,5,2020-06-25 22:53:32,안녕하세요. Uhm Yunjin님 불릴레오 입니다. 소중한 의견 감사드립니다. 최고의 시나리오와 투자전략들을 통해 다양한 투자기회를 제공해드리도록 노력하겠습니다. 더불어 고객님의 투자가 성공적인 도전이 될 수 있도록 최선을 다해 서포트하는 불릴레오가 되도록 하겠습니다. 감사합니다. 팀 불릴레오 드림.
65ce0cee-96c7-45d1-b702-ff516293a0aa,안정적으로 수익 관리가 가능하네요.,5,2021-02-25 14:33:33,"안녕하세요. dr m님, 불릴레오입니다. 고객님의 소중한 의견 감사드립니다. 최고의 시나리오와 투자전략들을 통해 다양한 투자기회를 제공해드리도록 노력하겠습니다. 더불어 고객님의 투자가 성공적인 도전이 될 수 있도록 최선을 다해 서포트하는 불릴레오가 되도록 하겠습니다. 감사합니다. 팀 불릴레오 드림."
8cc2b259-75cf-4f76-bbd7-0ce4fbe9fff4,이번 애프터코로나 시나리오 보고 바로 가입했습니다. 금투자 해보고 싶었는데 안전하게 애프터코로나로 갑니다. 컨셉별로 투자 할 수 있다는게 흥미롭고 👍대박이네요. 미국etf 투자는 불릴레오로 갑니다아,5,2020-05-30 14:41:13,"안녕하세요, Jungsoo Julia Hong 님! 저희 앱을 이용해주셔서 감사합니다. 향후에도 다양한 양질의 전략을 계속해서 소개해드리는 불릴레오가 되겠습니다. 팀 불릴레오 드림"
