title,review,rating,date,developerResponse
iOS개발자로써 이번업데이트 참 마음에듭니다.,저도 이회사에서 이런 UI를 개발해보고싶네요. 혹시 채용은 안하십니까 그리고 일일단위손실금액 홈화면에서 보고싶습니다 제일 자주보는 데이터였는데 뎁스가생기니 불편하네요,5,2020-03-27 00:17:27,"안녕하세요, 핀트 고객센터입니다. 우선, 저희 핀트 서비스를 애용해 주셔서 감사합니다. 디셈버앤컴퍼니는 금융 시장의 변화와 혁신을 꿈 꾸고자 하는 분들을 항상 기다리고 있습니다. 당사 홈페이지 www.dco.com의 채용공고에 관련 포지션을 확인해 주시기 바랍니다.감사합니다. "
핀트 덕분에 쏠쏠하게 벌고 있습니다 ㅎㅎ,"인공지능이 알아서 시장경제 보면서 사고 팔고 
관리해주는게 너무 좋네요. 덕분에 쏠쏠히 용돈 벌고 있습니다!! 궁금한점이 있는데요, 아이작 레포트는 매일 나오는건가요? 오늘날짜 레포트 읽고싶은데 아직 안나왔네요;;
혹시 몇요일이나 몇시인지 언제쯤 나오는지 알 수 있나요?",5,2020-04-29 10:56:40,"안녕하세요, 핀트 고객센터입니다. 핀트를 잘 이용해 주셔서 저희도 감사 드립니다. :)
""아이작 레포트""는 포트폴리오의 자산군별 편입 비중이나 전망 등이 변경되는 경우 계좌별로 발간되는 내용으로 일정한 주기를 갖고 있지는 않으며, 계좌별로 상이하나 대략 월 2회 내외로 생각하시면 될 것 같습니다. 참고로 ""글로벌 코멘트""는 국내 영업일에는 매일 오전에 발간되니 이용시 참고하시기 바랍니다. 감사합니다. "
재밌어요,그냥 적금든다는 식으로 하는데 재밌어요,5,2020-10-12 07:44:45,"안녕하세요, 핀트 고객센터입니다. 저희 철학을 알아봐 주신 것 같아 감사 드립니다. 핀트 투자를 통해 안정적으로 자산을 형성하시기 바랍니다. 감사합니다. "
믿고시작,"어제 최소금액으로 시작했는데 자고 일어나니 조금 올랐고 
솔직히 투자할때 어떤거 사야할지 그래프도 볼지모르고 하는데 어플이알아서 분산투자 해주네여 ㅋㅋ 좀더 오르락 내리락 하는것도 보고싶긴한데 그런건 없어서 조금 아쉽네요 대박나길 기원하면서 조금씩 투자할려고요 ㅋㅋ",5,2020-01-17 05:18:23,"안녕하세요, 핀트 고객센터입니다. 저희 핀트 서비스를 믿고 이용해 주시고, 이용후기를 남겨주셔서 감사합니다. 핀트는 글로벌 자산배분을 추구하기에 ""중위험-중수익"" 성격으로 긴 호흡으로 바라봐 주시기를 권장 드립니다. 앞으로도 핀트와 투자 습관 만들어 가시면서 고객님의 건강한 투자를 기원합니다. 감사합니다. 🙏 "
로보어드바이저,"수익률 괜찮고, 포트폴리오를 커스터마이징 할 수 있는 점도 좋아요. 다만 종목과 포트폴리오 디테일 면에서 조금 더 자세하게 볼 수 있는 항목을 추가해주면 좋겠어요.",5,2020-08-17 00:22:54,"안녕하세요, Fint 고객센터입니다. 저희 핀트 서비스에 관심 갖고 이용해 주셔서 감사합니다. 세부적인 커스터마이징 기능 관련해서 제안 주셨는데요. 해당 기능은 관련팀에 공유해서 앞으로의 핀트 서비스 개선에 참고되도록 하겠습니다. 소중한 의견 감사드립니다. 감사합니다. "
진짜 최고쓰레기앱,"투자용도로 돈을 받을줄만 알지 내뱉으려고는 하지않음 절대 쓰지마세요 ㅡㅡ 뭐이런 증권사가 다있는지 후 열이 너무받네요 출금하려는데 너무복잡해서 출금의지조차 없애네요 이것도 다 상술인가 리뷰 처음써보네요 너무 화가나서 절대쓰지마세요 ㅡㅡ
뭐이런 돈만받는 앱이다있는지 거의 사기네요 하 화나서 출금하기도귀찮고 후우 진짜 화딱지납니다",5,2019-10-17 02:59:18,"안녕하세요, 핀트 고객센터 입니다. 핀트 서비스를 이용 해 주셔서, 불편하신 출금 절차 경험에도 소중한 후기를 공유 해 주셔서 감사합니다. 우선, 당사는 금융위원회에 등록된 자산운용사로 투자금에 대한 불법적 이슈는 발생하지 않습니다. 핀트에서 개설하신 계좌로 입금하신 투자금은 일임계약 운용으로만 이용되니 핀트 서비스 이용에  오해 없으시길 바랍니다. 고객님들의 출금절차에 대한 불편함은 핀트도 충분히 인지하고, 공감하고 있습니다. 다만, 현재는 은행 및 증권사의 기능으로 규제 이슈가 있어 안타깝게도 해당 서비스를 제공 해 드리지 못하고 있습니다. 곧, 12월부터는 핀트 앱 내에서도 직접 입출금 하실 수 있도록 준비 중 입니다. 이전까지는 불편하시더라도 증권사 채널을 통해 출금 처리 해 주셔야 하는 점 서비스 이용에 양해 부탁 드립니다. 개선된 핀트 투자경험을 제공 해 드리기 위해서, 더 노력하겠습니다. 감사합니다. "
좋아요,잘 쓰고 있습니다.,5,2021-09-17 00:49:57,"안녕하세요, 핀트 고객센터입니다. 핀트 서비스를 이용해 주시고, 소중한 후기 남겨주셔서 감사합니다. 언제나 더욱 쉽고, 간편한 투자 서비스를 제공해 드리기 위해 노력하겠습니다. 앞으로, 더 다양한 이벤트들이 준비 될 예정이니, 많은 이용 부탁드려요. 감사합니다. :) "
너무 좋은데요,"처음에는 돈만 넣어놓고 아무것도 안한다는게 불안해서 이렇게 투자하는게 맞나 싶었는데 알아보니 금융, 공학 인재들이 만든 어플인거 같아서 시작 했습니다 ! 큰 돈은 아니지만 조금씩 꾸준히 이용중입니다 ㅎㅎㅎㅎ 지금은 신뢰 100% !!!!",5,2019-11-10 13:29:25,"안녕하세요, 핀트 고객센터입니다. 훈훈한 칭찬의 리뷰 감사드립니다 👏😃 핀트를 운영하는 ""디셈버앤컴퍼니자산운용""은 금융위원회에 정식 등록된 자산운용사 입니다. 말씀 하신 것 처럼, 고객님의 소중한 자산을 성공적으로관리하기 위한 전문 인력으로 구성되어 있습니다. 신뢰 100% 만큼, 만족스러운 서비스를 제공 해 드리겠습니다. 감사합니다. "
유용합니다.,"투자에 대해 전혀 지식이 없으면서도 막연하게 한번쯤 해보고 싶었는데, 어플 통해 맡겨보니 믿고 맡겨볼만한 것 같습니다. 이렇게 시작해도 될까 했지만 꽤나 안정적인 편인 것 같습니다. 변동성도 적구요. 길게 보고 꾸준히 해볼만 할 것 같네요.",5,2020-01-07 06:40:41,"안녕하세요, 핀트 고객센터입니다. 첫 투자시작을 핀트와 함께 시작하기로 하신 점에 대해 정말 감사드립니다! 저희 핀트 서비스는 누구나, 소액으로도 건강한 글로벌 분산투자를 할 수있도록 제공하고 있습니다. 앞으로도 꾸준한 서비스 이용을 부탁드리며, 건강한 투자습관 형성에 큰 도움 드릴 수 있도록 노력하겠습니다. :) "
가입자체가 안되네요,"vpn프로그램이 있으면 구동이 안된다해서 해당 프로그램을 지우기까지 하며 가입을 했는데 거의 1시간 넘게 씨름하다 가입이 안되서 포기합니다. 신분증 확인은 카메라에 의존하지 않고 개별 입력을 하게끔 하시는게 좋겠습니다. 오류가 많은 것 같아요. 신분증 진위확인을 하라해서 진위확인을하고, 그래도 계속 본인이 아닌 다른 신분증이라거나, 발급일자가 다르다거나 오류 코드가 계속 바뀝니다. 하필 오늘 운전면허증으로 신분확인이 안되는 기간이라는데 해당 공지도 너무 늦게 올라오더군요.. 아쉽습니다.",2,2021-12-23 14:15:31,"안녕하세요, 핀트 입니다. 먼저 이용에 불편을 드려 죄송 합니다. 신분증 인증 단계에서 진행이 원활하지 않아 불편을 느끼신것 같은데요, 리뷰에 남겨 주신 내용만으로 고객님 정보가 확인되지 않아 정확한 원인을 파악하기가 어렵습니다. 다시 한번 신분증 촬영할 떄 빛 반사되는 부분을 가리고 바탕을 어둡게 하고 진행 부탁드립니다. 당사에서도 신분증 인식률을 높이는 개선을 위해 노력중으로 고객님의 양해를 부탁드립니다. 혹시 동일 현상이 발생할 경우 자세한 확인 및 원활한 진행을 위해 핀트 고객센터(1644-8880)로 연락 주시기 바랍니다. 다시 한번 감사합니다."
좋네요,"반신반의 했는데 일단 KB랑 대신증권 있어서 신뢰도 가고..최소투자조건도 다른곳처럼 무조건 높은 금액이 아니라 소액투자에 활용하기 좋아보여요. 실투자 1개, 모의투자 3개 돌려보고 있는데 아직까진 무난한게 마음에 듭니다..",5,2019-10-19 02:29:52,"안녕하세요, 핀트 고객센터 입니다. 핀트 서비스를 이용 해 주시고 소중한 이용후기를 남겨 주셔서 감사합니다. 서비스 사용성을 더욱 높이기 위해, 지속적으로 개선하고 노력하고 있습니다. (12월부터는 앱 내에서도 편리하게 입출금이 가능하도록 준비 중 입니다.) 앞으로도 저희 핀트 서비스를 지속 애용 해 주시기 바랍니다. :) "
오늘 수익률 확인하는방법이 없어진거같아서 리뷰작성합니당,2월부터 계속 투자중인데 업데이트 이후에 원래 메인화면에서 볼수있었던 원 단위 실시간 수익률이 볼수없게 바뀐거 같아서 불편하네여 실시간으로 오늘의 수익률을 볼수있은 방법이 있다면 알려주시면 좋겠습니다,4,2020-03-30 00:19:17,"안녕하세요, 핀트 고객센터입니다. 우선, 저희 핀트 서비스를 이용해 주셔서 감사합니다. 
일별 수익률 추이의 경우 [투자 상세보기]에서 확인 하실 수 있습니다. 이번 업데이트는 고객님들이 '전체 자산의 추이 ""투자를 통해 자산을 형성해 나가는"" 과정을 경험하면 좋겠다는 취지였는데요. 말씀하신 일별 손익 금액 표기 의견은 기획 팀에 전달하여 개선에 고민하도록 하겠습니다. 감사합니다. "
디자인은 그럴듯한데 아쉬운 부분이 많음,케이비 증권 이미 가입 되어 있다고 20일 후에 가입하라고 함. 여기 까진 증권 시스템이라 이해하겠는데 일부 뒤로 가기 버튼은 반응이 없음. 그리고 동의 받을 때 일부는 동의 안하도록 선택할수 있는데 안내를 안 함. 주민등록증은 인식 안되고 운전면허증은 인식이 됨. 주민등록증 가지고 10분 뻘짓했음,2,2019-08-25 11:43:58,"안녕하세요, 핀트 고객센터입니다. 지적에 감사 드리며, 해당 사항들을 확인하여 필요한 부분은 보완 조치하도록 하겠습니다. 참고로, 신분증 인식은 일반적인 경우 주민등록증이 더 원활하나, 신분증 상태나 사진촬영 등에 따라 상이할 수 있습니다. 추후 계좌개설 진행 중 불편사항이 추가로 발생하는 경우, 핀트 고객센터(1644-8880)로 연락 주시면 최대한 지원토록 하겠습니다. 감사합니다."
차라리 직접 주식하는게 수익이 더 나네요^^,처음 주식을 시작하고 싶어서 깔았던게 이 앱인데 수익률이 더럽게 안나서 지웠어요. 그리고 직접 주식을 해봤는데 AI가 주린이인 저보다 수익률 못내는 거보고 손절쳤는데 잘한생각인거 같네요^^ AI가 맞는지 참ㅋㅋ,1,2021-01-09 07:03:14,"안녕하세요. 핀트 고객센터 입니다. 핀트 투자는 전략적으로 글로벌 자산배분을 추구하며, 주식/채권/원자재 등 고른 자산군의 ETF를 대상으로 분산투자 합니다. 이에 운용 수익률을 단순히 증시와 비교하는 것은 맞지 않으며, 증시 혹은 개별 주식 투자 대비 낮은 기대 수익과 낮은 변동성으로 안정성에 보다 주안점을 둔 투자 방식입니다. 또한 투자 전략 특성상 단기 대응보다는 중장기 대응에 초점을 두며 중장기적으로 꾸준히 수익을 쌓아나가는 것을 목표로 하고 있는 점 참고 부탁드리고요.  성공투자 하시길 바라겠습니다. 감사합니다."
투자 초보한테 좋아요,핀트 어플을 알게 되고 실제 투자까지 오래 고민하지 않고 시작 해봤습니다. 걱정반 기대반으로 시작했는데 사용할수록 걱정보다는 기대가 더 커지고 있네요!! 지인들한테도 적극 추천해주고 싶은 어플입니다,5,2019-11-10 14:28:30,
굳굳 쪼아여,저처럼 초보 투자자가 사용하기 쉽고 신경쓸 것도 많지 않아서 좋네요. 처음에 투자 성향 분석 부터 시작해서 투자 후에도 크게 신경쓸게 없고 포트폴리오로 데이터 확인까지 할수 있어서 너무 편하고 잘 쓰고 있습니다!,5,2019-10-30 08:10:56,
마이너스의 마이너스의 마이너스,"4개월째… 첫날 바로 마이너스 나고, 원금 회복 한 번도 못함. 원금 돌아오면 다 빼려고 버티는 중인데 갈수록 손실만 늘고 있음. 얼른 앱 삭제하고 싶은데 지긋지긋하네.",1,2022-04-15 03:32:35,"안녕하세요, 핀트 입니다. 핀트서비스를 믿고 투자해 주셨는데 수익률이 좋지 않아 안타까운 마음입니다. 핀트 투자는 ‘글로벌 ETF 자산배분’ 전략을 중심으로, 주식/채권/원자재 등 자산군에 분산투자하게 되는데요. 이러한 전략 특성 상 해당 자산군들의 시장 흐름을 어느 정도 따를 수 밖에 없으며, 단기적인 증시 움직임 등에 영향을 받게 됩니다. 특히 최근 일주일 사이 주요 지수들이 큰 폭으로 하락 하였는데요. 핀트의 투자도 시장 추종이 기본이 되기에, 최근 일주일 사이 수익률이 많이 하락한 상태 입니다. 또한, 운용에 있어 단기 수익률을 추구하거나 단기 트레이딩에 치중하지는 않으며, 중장기적인 시각에서 포트폴리오를 구성함을 이해해 주시기 바랍니다. 포트폴리오의 위험 대비 수익률을 안정적으로 가져가는 글로벌 자산배분 투자는 투자 기간이 길어질수록 손실 확률도 낮아지게 됩니다. 핀트 투자는 중장기적으로 꾸준한 수익을 쌓아나가는 것을 목표로 하고 있으며, 장기 투자를 할 수록 좋은 성과를 기대할 수 있습니다. 추가적인 문의사항이나 궁금하신 점 있으실 경우 당사 고객센터(1644-8880)로 연락 주시기 바랍니다. 감사합니다."
잊어버리고 적금처럼,잊어버리고 적금 처럼 모으게 좋네요,5,2021-03-11 04:12:11,"안녕하세요, 핀트 고객센터입니다. 꾸준히 차곡차곡 투자를 통해 적금식으로 자동이체가 가능한데요. 핀트의 경우 글로벌 자산 배분에 집중한 중위험-중수익 특성의 투자 서비스로 투자 전략의 특성 상 단기 대응보다는 중장기 대응에 초점을 두고 있으며, 중장기적으로 꾸준한 수익을 쌓아나가는 것을 목표로 하고 있는 만큼 적금처럼 꾸준히 투자해 주시면 좋은 성과를 기대할 수 있습니다. 장기적인 안목으로 함께해 주시기를 바라고요. 혹시 추가 문의사항 있으시면 핀트 고객센터(1644-8880)로 문의하여 주시기 바랍니다. 감사합니다."
투알못에게 최적화된 좋은 어플이네요 :),앱디자인도 깔끔하고 저같이 투자에 대해서 항상 관심은 있지만 아는 것이 없어 막상 하지 못하는 사람들한테 도움이 많이 되는 어플인 것 같아요! 절차도 매우 간편하고 투자 방향도 제가 원하는대로 다양하게 설정할 수 있는 점이 이 어플이 장점인 것 같네요.,5,2019-11-01 00:32:32,
굿,로보어드바이저중에서 성능이 가장 우수함,5,2020-11-09 15:32:02,"안녕하세요, 핀트 고객센터입니다. 칭찬의 말씀 감사합니다. 앞으로도 고객님 기대에 부응할 수 있도록 잘 운용 하도록 하겠습니다. 고객님께서도 지금처럼 저희와 함께하면서 응원과 격려 부탁 드리고요, 이용하시면서 어렵거나 불편하신 점 있으시면 언제든지 당사 고객센터(1644-8880)로 연락 주시기 바랍니다. 감사합니다."
핀트 활용 장기 투자 질문 드립니다,"안녕하세요 
주식에대해 처음 관심 가지고 
모의 투자후 실전으로 넘어가기 전에 질문 드려요 
저는 단타 보다는 장기로 보고 건강하게 투자 하고 싶거든요 원초적이긴 한데 핀트로 이십년이상 하다가 어플이 없어지면 어떻게 되나요?",5,2020-05-27 10:28:42,"안녕하세요, 저희 핀트 서비스에 관심갖고 이용해 주셔서 감사합니다. 
서비스가 중단 될 경우, 고객님께 미치는 영향에 대해 문의 주셨는데요. 
1) 핀트 투자시 고객님의 재산은 증권사의 고객님 본인 명의 계좌에서 운용되고 보관됩니다. 이에, 핀트 서비스가 없어지더라도 고객님의 재산은 별도로 안전하게 보관되게 되고요. (저희가 임의로 입출금할 수 없습니다)
2) 핀트의 일임계약은 ""투자일임업"" 라이선스에 근거하여, ""운용"" 권한을 일임 받습니다. 이에, 핀트 서비스가 없어진다면, 핀트의 ""일임운용""이 멈추게 될 수 있고요. 이후 고객님이 직접 운용하셔야 하는 불편함은 발생할 수 있겠습니다. 
핀트와 건강한 투자 이어나가시길 바라며, 앞으로도 꾸준한 애용 부탁드립니다. 감사합니다. "
좋네요~,이번에 적금이 만기되서 수령한 돈을 투자해보고 싶어서 찾던 중 요즘은 로보어드바이저가 대세라는 지인의 얘기를 듣고 시작하게 되었습니다!시작한지 며칠 되지는 않았지만 간편하게 투자할수 있는 좋은 어플인것 같네요.,5,2019-11-10 13:34:33,"안녕하세요, 핀트 고객센터입니다. 재태크 트렌드 안목이 훌륭하시네요!😉✨ 저희 핀트 서비스를 믿고 선택 해 주셔서, 사용 경험을 공유 해 주셔서 감사드립니다.🙇‍♀️ 이제 막 시작 하셨다면 ""모의투자""와 ""컨셉투자"" 기능을 활용하셔서 앱 내 다양한 기능을 찬찬히 둘러보시길 권장드립니다. 앞으로도 자주 이용 해 주세요! :) "
핀트너무 좋아요~,포트폴리오로 분석도 가능하고 공격적으로 투자할지 안정적으로 투자할지도 정할수 있고 여러 방면에서 참 좋은 어플인것 같아요! 아직 직접적인 수익이 발생하진 않았지만 꾸준히 하다보면 곧 좋은 결과가 있을거라 믿고 투자중 ㅎㅎ,5,2019-11-22 13:28:29,"안녕하세요, 핀트 고객센터입니다. 저희 핀트 서비스를 믿고 선택 해 주시고, 이용 후기를 남겨 주셔서 감사합니다. 🙇‍♀️ 고객님의 투자 성향에 맞추어, 만족스럽고 건강한 투자 일임 서비스를 제공하겠습니다. 감사합니다 😊 "
신경안써도 되는 점이 제일 좋네요,"알아서 투자하니까 좋네요
펀드랑 다르게 어디에 얼만큼 투자하는지도
알수있어서 
내가 하지 않지만 내가 하는? 기분들고
좋네요
앞으로도 좋은 서비스 부탁드립니다.",5,2021-06-11 20:57:11,"안녕하세요, 핀트 고객센터입니다. 좋은리뷰에 감사 드립니다. 앞으로도 좋은 서비스와 성과로 보답 드릴 수 있도록 노력하겠습니다. 핀트와 쭈~욱 함께하면서  건강한 투자 습관도 기르고 자산을 쌓아가는 재미도 계속해서 느끼시길 바라겠습니다. 감사합니다."
투자하기는 편함,"근데 중요한건 수익률
시장이 어려워서 약간 손해구간이나 1~2년은 꾸준히 해볼생각 (내가 나은지 아닌지)",5,2022-03-08 22:11:32,"안녕하세요, 핀트 입니다. 고객님 남겨주신 바와 같이 좋지 못 한 시장 상황으로 인해 핀트의 수익률도 만족스럽지 못 한 상태인데요. 포트폴리오의 위험 대비 수익률을 안정적으로 가져가는 글로벌 자산배분 투자는 투자 기간이 길어질수로 손실 확률로 낮아 지게 됩니다. 또한 핀트  투자는 중장기적으로 포트폴리오를 구성하여 꾸준히 수익을 쌓아나가는 것을 목표로 하고 있는 만큼 1~2년 이상 꾸준한 투자를 부탁드리고요. 고객님의 성원에 성과로 보답 드릴 수 있도록 더욱 노력하도록 하겠습니다. 추가 문의나 궁금하신 점 있으실 경우 핀트 고객센터(1644-8880)로 연락 주시기 바랍니다. 감사합니다."
시간,기다리다보면 좋은 결과 ^^,5,2020-11-06 05:12:58,"안녕하세요, 핀트 고객센터입니다. 저희 핀트 서비스를 이용 해주셔서 감사합니다. 핀트 투자 전략 특성 상 단기 대응이나 트레이딩 보다는 중장기 대응에 초점을 두고 있고요,  중장기적인 대응에 초점을 두고 있는 만큼 단기 수익률보다는 장기적으로 조금 더 긴 안목으로 지켜봐 주시길 바라겠습니다. . 이용하시면서 어렵거나 불편하신 점 있으시면 언제든지 당사 고객센터(1644-8880)로 연락 주시기 바랍니다. 감사합니다. "
신기해요!,"어플로 투자를 할수 있다는 말을 듣고, 이것 저것 찾아보다가 핀트를 시작했습니다! 맨 처음 어플을 접했을땐 무슨 말인지 이해도 힘들었는데 지금은 너무 편하게 투자중이네요 꾸준히 이용하겠습니다.",5,2019-10-30 08:23:55,"안녕하세요, 핀트 고객센터입니다. 핀트 서비스를 신뢰하여 선택해 주시고, 소중한 리뷰도 남겨주셔서 감사합니다. 고객님의 건강한 투자 생활을 위해 더욱 간편한 서비스를 매번 개선할 수 있도록 하겠습니다. 감사합니다. :) "
요즘 같이 금리 폭발하는 시장에서 이정도면 그래도....,"선방은 하고 있는 느낌이긴 하지만
사실 선방 보단 공격을 원하는데 다소 아쉽긴 합니다.",5,2022-05-26 05:20:53,"안녕하세요, 핀트 입니다. 저희 핀트 서비스에 관심 가져주시고 좋은 리뷰 및 별점 남겨주셔서 감사드립니다. 핀트의 경우 글로벌 자산 배분에 집중한 중위험-중수익 특성의 투자 서비스로 단기 대응보다는 중장기 대응에 초점을 두고 있으며, 중장기적으로 꾸준한 수익을 쌓아나가는 것을 목표로 하고 있습니다. 개별 주식 투자와 비교하자면, 보다 낮은 기대수익과 낮은 변동성으로 안정성에 주안점을 둔 투자 방식으로 단기적으로 대응하는 투자와 추구하는 방향이 다를수 있으니 이점 참고 부탁드립니다. 앞으로도 꾸준한 애용 부탁드리며 핀트도 고객님 기대에 부응하여 좋은 성과로 보답할 수 있도록 노력 하겠습니다. 이용하시는 중 문의사항 및 제안의견은 언제든지 당사 고객센터(1644-8880)로 연락 주시기 바랍니다. 감사합니다."
아주 만족스러워요,회사에서 계속 주식창 보고있기도 뭐하고ㅋㅋ “로봇이 나보단 낫지않겠나” 하고 투자하고 있어요. 시장이 불안할 때는 현금/채권으로 자산비중을 조정해 주기도 하니까 하락기에도 불안이 덜 한거 같아요.,5,2020-02-17 09:37:53,"안녕하세요, 핀트 고객센터입니다. 쉽고 간편한 투자 서비스를 제공하는 핀트를 알맞게 잘 활용하고 계신것 같아서 기쁩니다. 앞으로도 고객님이 안심하시면서 맏길 수 있도록, 서비스 개선에 노력하겠습니다. 감사합니다. "
핀트투자,"수익을 기대하기 어렵고
투자금액 회수시 처음 수익금보다 더 줄어서 6개월 가까이 투자했는데 900원인가 수익이었어요 ㅋㅋ
은행에 넣는것 보다 낫다 생각해서 투자했는데 기대에는 못미쳤습니다. 그냥 잃어도 내가 투자하고 내가 잃는게 나은거 같다는 생각이 들었구요 저는 원화투자 외화투자 100만원 조금넘게 했었는데 원화는
뺐구요 달러는 달러가 너무 내려서 아까워서 아직 안빼고 있는데 자꾸 마이너스라 고민되네요 . 많은 수익을 기대하시면 안될것 같습니다",3,2020-11-03 12:14:48,"안녕하세요, 핀트 고객센터입니다. 계약 해지 신청 시 절차에 따라 보유자산 청산 - 결제(거래소 규정에 따라 2~3영업일이 소요됩니다) - 정산 및 출금의 순으로 진행되어 처리절차에 따라 국내는 최대4영업일, 해외는 최대 6영업일이 소요됩니다. 이 때 보유자산 청산 전까지 보유종목의 가격 변동, 환전 전까지 환율의 변동에 대해 영향을 받게 되는데요.(이에, 신청 시점에 해지 평가금액이 확정되지 않습니다) 해지 처리 완료 전까지는 금액변동(수익률)이 발생 합니다. 해외투자의 경우 원/달러 환율의 하락으로 수익률에 영향을 미치고 있으니 참고부탁드리며, 추가 문의사항이 있으시면 언제든지 당사 고객센터(1644-8880)로 연락 주시기 바랍니다. 감사합니다.  "
쩝,"낮은수익률은 이해하겠는대
방어율이 너무 낮은거 같습니다
저는 이쯤에서 빼도록합니다
그래도 앱자체 인터페이스등은 매우 깔끔하고
앱자체성능은 매우좋습니다 신경안써도 주식한다는 컨셉도 충실하고요 한번 들여다보기에는 추천하는 앱입니다",5,2019-08-21 09:08:53,"안녕하세요, 핀트 고객센터입니다. 
별점 5점 주셔서 고맙습니다. 앞으로도 단점은 보완하고 장점은 배가시켜, 다시 만나뵙는 날을 기다리도록 하겠습니다. 감사합니다."
문의사항,일부 출금시 투자 원금에서 차감한다고 하셨는데 이 부분이 이해가 잘 안됩니다. 예를 들어 제가 20만원으로 시작해서 이윤이나서 30만원이 되었다고 치고 제가 일부 5만원을 출금한다고 하면 25만원이 운용 금액이 될텐데.. 투자 원금에서 차감 된다는게 어떤 의미인지 잘 모르겠습니다.,4,2020-12-02 08:27:28,"안녕하세요, 핀트 고객센터입니다. 수익금은 자동 재투자를 하고 있어 굳이 출금하실 필요 없이 이익을 쌓으며 장기적으로 투자하시면 되는데요. 다만 출금을 원하실 경우 앱 내 [출금] 메뉴를 통해 출금은 가능하며, 출금을 하실 경우 투자원금에서 차감되어 출금 됩니다. 운용 중 “출금”은 중도 일부 출금을 지원하는 기능으로서, 운용 중인 계좌의 ‘최소운용금액 20만원+평가금액의 5%를 제외한 범위 내에서 출금이 가능합니다. 일부 출금 시 투자원금에서 차감하는 이유는 ‘성과수수료 사정을 위한 정확한 손익 평가를 위해서’ 입니다. 핀트의 성과수수료는 중도 입/출금 시 정산 없이 계약해지, 투자중지, 또는 계약갱신 시에만 정산하므로 그 산정을 위해 투자기간 내 입/출금은 모두 투자원금의 변동을 주며, 이를 바탕으로 손익 측정이 이루어지는 점 참고 부탁드립니다. 혹시 이용 중 문의사항 및 제안의견은 당사 고객센터(1644-8880)로 연락 주시기 바랍니다. 감사합니다. "
자산배분에 대해 의문점 문의,가입한지 한달사용중인데요 100만원 가량 투자중임 자산배분시 채권에 50프로 투자는 공감하나 채권중에 중기채 장기채 물가연동채권도 없고 그외 금이나 원자재도 없네요 100만원 더 넣으면 매입하나요,5,2021-12-12 07:10:44,"안녕하세요, 핀트 입니다. 포트폴리오 구성 종목 관련하여 문의 주셨는데요. 고객님의 투자성향, 운용레벨, 투자금액 등에 따라 아이작이  최적의 포트폴리오를 구성하여 운용하게 되는데요. 투자금을 추가 입금하는 경우 해당 금액을 포함한 최적의 포트폴리오를 구성하게 됩니다.  이에 추가 입금한다고 하여 고객님 문의주신 종목이 추가 매수되어 운용된다고 확답드리기는 어렵습니다. 분산투자스타일을 집중형으로 선택하는 경우 고객님의 니즈을 반영한 운용이 가능 하도록 선호자산(옵션)을 선택 가능한데요. (한국증시, 중국증시, 유럽증시, IT섹터, 바이오섹터, 금, 부동산 중 선택 가능) 다만, 아이작의 뷰를 해치지 않는 범위에서 선호자산을 선택 운용하기에 반드시 포함되지 않을 수 있는점 참고 부탁드립니다. 관련하여 문의가 있으신 경우 핀트 고객센터(1644-8880)로 연락 주시기 바랍니다. 감사합니다."
아니;; 5점 줘야 볼 것 같아서 5점 드려요.,핸드폰 인증 다 해놓고 왜 민증 사진 찍으니까 고객명이 일치하지 않는다고 뜨는거져? 오류좀 수정해주세요,5,2021-05-11 02:52:28,"안녕하세요, 핀트 고객센터입니다. 신분증 촬영 시 고객명 불일치 관련하여 남겨주셨는데요. 우선 고객님 의견 주신 5/11 신분증 촬영관련 오류는 없었던 것으로 확인됩니다. 대부분의 신분증 촬영 이슈는 빛 반사가 원인으로 최대한 촬영할 때 그림자 지는 부분을 가려서 신분증 바탕을 어둡게 하고 촬영해 주시길 바라고요.  비대면 계좌개설의 경우 국내 국적이며 국내 거주 중인 성인(개인)에 한해 가능한 점 참고하여 주시기 바랍니다. 동일 현상이 지속될 경우 당사 고객센터(1644-8880)로 연락주시면 추가 확인후 안내 드리도록 하겠습니다. 감사합니다."
핀트어플사용후기,핀트 어플을 처음 접한지 2달정도 되었습니다. 핀트를 이용한지 오래 되진 않았지만 조금씩이나마 수익이 생기는걸 보니까 뿌듯하네요. 앞으로도 꾸준히 이용하겠습니다.!,5,2019-12-02 01:49:36,"안녕하세요, 핀트 고객센터입니다. 저희 핀트 서비스를 선택 해 주시고 이용 후기까지 남겨주셔서 감사합니다. 앞으로도 꾸준히 수익이 날 수 있게, 고객님의 자산을 안전하게 운용하겠습니다. 앞으로도 많은 이용 부탁드려요! :) 🙏✨ "
